WT_1	WT_2	KO_1	KO_2
Hps6	207	187	266	233
Hpse	433	417	586	491
Hpse2	0	0	1	0
Hpx	14	16	30	24
Hr	194	171	383	362
Hras	571	549	724	549
Hrasls	0	0	1	1
Hrasls5	0	0	2	0
Hrc	10	5	57	62
Hrct1	123	119	215	181
Hrg	0	0	0	0
Hrh1	1	1	2	2
Hrh2	2	0	5	4
Hrh3	0	0	0	0
Hrh4	0	0	0	1
Hrk	1	0	0	1
Hrnr	0	0	0	0
Hrsp12	284	285	303	263
Hs1bp3	466	479	519	464
Hs2st1	1660	1671	1846	1662
Hs3st1	309	259	316	296
Hs3st2	0	0	0	0
Hs3st3a1	31.58	34.79	31.28	43.93
Hs3st3b1	155.09	158.47	163.73	148.18
Hs3st4	1	2	1	0
Hs3st5	0	0	0	0
Hs3st6	4	6	5	3
Hs6st1	927	925	1019	965
Hs6st2	205	200	295	215
Hs6st3	1	4	1	0
Hsbp1	1179	1188	1448	1131
Hsbp1l1	0	1	4	5
Hscb	163	180	188	170
Hsd11b1	86	86	178	148
Hsd11b2	19	12	15	10
Hsd17b1	28	20	28	22
Hsd17b10	706	691	781	631
Hsd17b11	1029	1050	1116	928
Hsd17b12	2126	2108	2484	2250
Hsd17b13	1	0	0	1
Hsd17b14	2	1	4	2
Hsd17b2	0	0	0	0
Hsd17b3	0	0	0	0
Hsd17b4	1608	1577	1765	1602
Hsd17b6	0	0	0	0
Hsd17b7	3046	2950	2946	2730
Hsd3b1	0	0	0	0
Hsd3b2	0	1.32	0	0
Hsd3b3	3	2.68	8.01	3
Hsd3b4	0	0	0	0
Hsd3b5	0	0	0	0
Hsd3b6	0	0	4.99	0
Hsd3b7	309	270	329	363
Hsdl1	194	190	241	248
Hsdl2	405	411	510	445
Hsf1	545	552	668	537
Hsf2	542	502	606	597
Hsf2bp	5	5	6	6
Hsf3	3	0	1	0
Hsf4	8	11	11	13
Hsf5	1	0	1	3
Hsfy2	0	0	0	0
Hsh2d	1	1	0	0
Hsp90aa1	10756	11059	13159	11135
Hsp90ab1	31925.97	32529.94	38823.93	32609.96
Hsp90b1	85273	85056	87480	77903
Hspa12a	517	471	536	470
Hspa12b	50	46	60	55
Hspa13	2148	2107	2297	2084
Hspa14	1137	1210	1417	1254
Hspa1a	158.52	161.77	152.9	170.17
Hspa1b	796.6	710.19	786.03	640.86
Hspa1l	49.88	59.04	55.07	41.98
Hspa2	339	332	395	359
Hspa4	5090	5248	6193	5347
Hspa4l	160	169	221	208
Hspa5	99940	101750	105999	95486
Hspa8	39400	39559	44284	38753
Hspa9	9585	9436	11155	9810
Hspb1	659	762	1331	1009
Hspb11	163	171	193	171
Hspb2	28.38	34.38	90.29	70.97
Hspb3	0	0	4	3
Hspb6	84	78	91	88
Hspb7	33	26	85	73
Hspb8	1972	2044	2734	2415
Hspb9	3	3	2	4
Hspbap1	147	126	175	129
Hspbp1	224	210	267	201
Hspd1	7731	7751	8980	7786
Hspe1	2347	2460	2980	2274
Hspg2	25434	21105	25713	23741
Hsph1	3744	3736	3863	3530
Htatip2	728	798	928	767
Htatsf1	1122	1251	1284	1221
Htr1a	0	0	0	0
Htr1b	6	2	11	11
Htr1d	0	0	0	1
Htr1f	0	0	0	1
Htr2a	52	52	78	69
Htr2b	8	14	32	38
Htr2c	0	0	0	0
Htr3a	0	0	0	0
Htr3b	0	0	0	0
Htr4	0	0	0	0
Htr5a	0	1	0	0
Htr5b	1	2	0	1
Htr6	1	2	3	3
Htr7	1	1	2	3
Htra1	2889	2999	3361	2935
Htra2	741.49	723.05	947.32	784.18
Htra3	587	562	649	597
Htra4	35	56	48	40
Htt	1405	1248	1449	1372
Hunk	37	40	39	27
Hus1	260	233	302	278
Hus1b	0	1	2	0
Huwe1	9063	7334	8376	7793
Hvcn1	50.49	67.02	62.19	65.84
Hyal1	95	118	117	130
Hyal2	474	488	543	417
Hyal3	2.02	5.02	2.02	5.04
Hyal4	0	0	0	0
Hyal5	0	0	0	0
Hyal6	0	0	0	0
Hydin	2	3	3	4
Hyi	227	242	263	231
Hykk	162	157	155	142
Hyls1	153	150	174	137
Hymai	1.01	0	2.07	0
Hyou1	25387	24300	24582	22313
Hypk	842	868	1084	780
Hypm	0	0	0	0
I730028E13Rik	0	0	0	1
I730030J21Rik	0	0	0	0
I830077J02Rik	1	0	0	2
Iah1	700.78	695.56	793.53	660.34
Iapp	0	0	0	0
Iars	3051	2799	3498	3208
Iars2	1460.71	1407	1551.68	1411
Iba57	83	75	105	96
Ibsp	0	1	0	0
Ibtk	3268	3213	3429	3037
Ica1	41	33	55	36
Ica1l	2	0	3	3
Icam1	907	932	1221	1039
Icam2	16	18	14	17
Icam4	2	3	3	5
Icam5	58	57	61	61
Ice1	2033	1742	2004	1842
Ice2	332	359	387	362
Ick	1117	1005	992	1012
Icmt	1850	1859.99	2192.99	1901
Icos	2	0	1	0
Icosl	117	129	134	115
Ict1	299	286	378	339
Id1	1272	1194	1528	1307
Id2	2293	2427	2889	2437
Id3	9168	9419	10872	8718
Id4	682	676	417	347
Ide	1448	1424	1624	1477
Idh1	6919	7182	7708	6885
Idh2	1040	1065	1170	1005
Idh3a	1117	1204	1395	1212
Idh3b	1190	1187	1421	1266
Idh3g	1141	1158	1340	1123
Idi1	6453	6734	7169	6199
Idi2	0	1	1	0
Idnk	192	178	246	180
Ido1	0	0	3	1
Ido2	2	1	2	2
Ids	1480	1588	1575	1542
Idua	344	304	390	346
Ier2	1752	1758	1981	1752
Ier3	383	398	571	508
Ier3ip1	712	728	998	732
Ier5	1071	1071	1252	1046
Ier5l	1084	1120	1292	1008
Iffo1	439	418	535	517
Iffo2	1063	1013	1234	1030
Ifi202b	1	1	5	6
Ifi203	304.43	331.15	355.59	481.44
Ifi204	5862.97	6006.39	6598.53	6284.14
Ifi205	3352.48	3467.97	3562.09	3572.79
Ifi27	1299.99	1452	1662	1451
Ifi27l2a	65.01	53	89	79
Ifi27l2b	1	0	3	0
Ifi30	156	169	197	183
Ifi35	352	385	395	370
Ifi44	10	13	16	28
Ifi44l	0	0	0	2
Ifi47	28.97	42.98	49.98	50.95
Ifih1	340	368	404	449
Ifit1	27.89	40.96	44.73	88.82
Ifit1bl1	7	3	5	4
Ifit1bl2	2.11	2.04	3.27	7.18
Ifit2	171	164	230	214
Ifit3	20.3	45.25	28.46	63.53
Ifit3b	2.7	3.75	3.54	6.47
Ifitm1	11	4	4	7
Ifitm10	8	6	12	7
Ifitm2	3595.84	3478	4031	3370
Ifitm3	5099.16	5359	6248	5272
Ifitm5	11	6	12	7
Ifitm6	1	2	3	1
Ifitm7	0	0	0	0
Ifltd1	0	0	0	0
Ifna1	0	0	0	0
Ifna11	0	0	0	0
Ifna12	0	0	0	0
Ifna13	0	0	0	0
Ifna14	0	0	0	0
Ifna15	0	0	0	0
Ifna16	0	0	0	0
Ifna2	0	0	0	0
Ifna4	0	0	0	0
Ifna5	0	0	0	0
Ifna6	0	0	0	0
Ifna7	0	0	0	0
Ifna9	0	0	0	0
Ifnab	0	0	0	1
Ifnar1	2980	2866	3185	2988
Ifnar2	1697	1681	2111	1858
Ifnb1	0	0	0	0
Ifne	0	0	1	0
Ifng	0	0	0	0
Ifngr1	1913	1974	2162	2062
Ifngr2	959	843	1116	964
Ifnk	0	0	1	0
Ifnl2	0	0	0	0
Ifnl3	0	0	0	0
Ifnlr1	2	0	3	3
Ifnz	4.79	2.85	5.56	5.37
Ifrd1	1387	1528	1981	1630
Ifrd2	492	508	548	474
Ift122	709	704	725	647
Ift140	720	701	694	718
Ift172	1064	1036	1212	1031
Ift20	866	946	1142	872
Ift22	195	180	285	169
Ift27	256	267	320	299
Ift43	191	190	204	152
Ift46	550	652	770	670
Ift52	473	484	587	481
Ift57	361	377	464	374
Ift74	421	442	517	454
Ift80	612	610	694	631
Ift81	331	306	339	286
Ift88	321	323	342	270
Igbp1	958	998	1184	959
Igbp1b	0	0	0	0
Igdcc3	1	1	1	4
Igdcc4	343	300	349	298
Igf1	573	512	501	447
Igf1r	2539	2156	2320	2094
Igf2	156	114	935	920.99
Igf2bp1	15	22	38	39
Igf2bp2	954	915	1236.33	1055
Igf2bp3	304	302	382	363
Igf2os	0	1	2	1.01
Igf2r	3599	3064	3945	3851
Igfals	2	2	3	3
Igfbp1	0	0	0	2
Igfbp2	170	168	186	156
Igfbp3	4096	4220	5800	5023
Igfbp4	7488	7757	8016	6701
Igfbp5	268	253	345	379
Igfbp6	1171	1221	1387	1171
Igfbp7	18445.71	19609.49	22876.25	19297.96
Igfbpl1	0	0	0	0
Igfl3	0	0	0	0
Igflr1	17	15	21	23
Igfn1	9	6	40	35
Ighmbp2	295	249	342	269
Igip	154	154	212	189
Igll1	0	0	0	0
Iglon5	25	30	34	28
Igsf1	12	9	10	8
Igsf10	1391	1266.62	1327.75	1245.66
Igsf11	16	18	18	15
Igsf21	11	7	7	4
Igsf23	0	0	0	0
Igsf3	500	416	498	370
Igsf5	0	0	1	0
Igsf6	105	86	178	134
Igsf8	2147	2223	2453	2186
Igsf9	4	3	17	13
Igsf9b	27	13	23	31
Igtp	68.4	82.92	100.95	97.05
Ihh	1	3	0	0
Iigp1	338	375	362	425
Ik	2400	2317	2596	2290
Ikbip	1782	1778	2163	1801
Ikbkap	1351	1294	1450	1268
Ikbkb	748	727	875	756
Ikbke	483	466	482	532
Ikbkg	927	961	1083	930
Ikzf1	10	12	27	27
Ikzf2	80	73	65	71
Ikzf3	1	1	1	1
Ikzf4	9	12	22	12
Ikzf5	755	710	868	744
Il10	0	0	1	0
Il10ra	6	10	11	15
Il10rb	525	517	750	682
Il11	63	113	129	133
Il11ra1	1984.69	2162.28	2278.15	1937.73
Il11ra2	0	2.54	4.05	5.85
Il12a	0	0	0	0
Il12b	2	0	1	0
Il12rb1	2	2	1	1
Il12rb2	2	2	2	3
Il13	0	0	0	0
Il13ra1	1390	1347	1772	1565
Il13ra2	19	27	26	24
Il15	12	8	20	11
Il15ra	706	684	818	672
Il16	111	100	114	96
Il17a	0	0	0	0
Il17b	0	1	1	0
Il17c	1	2	4	2
Il17d	9	22	30	22
Il17f	0	0	0	0
Il17ra	3537	3385	3818	3273
Il17rb	2	1	3	1
Il17rc	825	880	911	783
Il17rd	89	77	88	83
Il17re	4	1	9	3
Il18	93	104	133	114
Il18bp	23	14	27	24
Il18r1	0	2	6	3
Il18rap	4	4	17	10
Il19	0	2	2	1
Il1a	2.47	2.28	9.19	5.6
Il1b	0	0	0	1
Il1bos	0	0	1	0
Il1f10	3	4	1	2
Il1f5	0	0	0	0
Il1f6	0	0	0	0
Il1f8	0	0	0	0
Il1f9	0	0	0	0
Il1r1	19685	18730	18874	17468
Il1r2	69	74	98	76
Il1rap	2593.8	2468	2470.48	2395
Il1rapl1	0	0	2	0
Il1rapl2	0	0	0	0
Il1rl1	939	842	786	670
Il1rl2	2402	2070	2402	2270
Il1rn	902	883	607	508
Il2	0	0	0	0
Il20	0	0	0	0
Il20ra	8	2	3	3
Il20rb	45	48	39	55
Il21	1	0	0	0
Il21r	2	0	1	2
Il22	0	0	0	0
Il22ra1	0	0	3	2
Il22ra2	0	2	2	1
Il23a	4	2	3	5
Il23r	0	1	1	0
Il24	0	0	1	0
Il25	1	0	0	0
Il27	0	0	1	0
Il27ra	74	57	70	77
Il2ra	7	6	7	6
Il2rb	10	3	8	3
Il2rg	42	33	52	37
Il3	0	0	0	0
Il31	0	0	0	0
Il31ra	7	5	6	4
Il33	502	478	588	480
Il34	29	30	49	50
Il3ra	503	548	721	560
Il4	1	0	0	0
Il4i1	0	0	2.22	0
Il4ra	17264	15933	18664	15939
Il5	2	2	1	1
Il5ra	0	0	0	0
Il6	220	216	267	238
Il6ra	183	173	183	176
Il6st	28521	25660	27285	23879
Il7	20	21	31	35
Il7r	20	16	32	38
Il9	0	0	0	0
Il9r	3	2	1	0
Ildr1	0	0	0	4
Ildr2	157	146	185	175
Ilf2	1128.77	1229.85	1511.35	1322.95
Ilf3	1552	1391.99	1619.97	1414
Ilk	2326.38	2337.55	2882.42	2392.81
Ilkap	523	524	621	545
Iltifb	0	0	0	0
Ilvbl	329	331	414	352
Immp1l	279	313	359	283
Immp2l	26	22	54	36
Immt	2234	2182	2638	2221
Imp3	700	749	918	717
Imp4	589	620	690	623
Impa1	709	691	763	710
Impa2	69	83	106	89
Impact	1814	1819	1970	1837
Impad1	3668	3547	3732	3508
Impdh1	665	600	793	740
Impdh2	3477	3616	4212	3523
Impg1	0	0	0	0
Impg2	20	23	18	6
Ina	9	13.28	11.76	6.51
Inadl	52	47	83	93
Inafm1	192	235	282	200
Inafm2	613	555	577	583
Inca1	33	27	32	34
Incenp	1222	1136	1415	1262
Inf2	1100	1046	1470	1186
Ing1	952	982	1074	966
Ing2	279	296	341	315
Ing3	237	245	278	258
Ing4	547	579	639	573
Ing5	449	447	476	434
Inha	66	51	66	63
Inhba	408	448	841	635
Inhbb	2197	2115	2332	1933
Inhbc	0	0	0	0
Inhbe	0	0	0	0
Inip	310	333	408	359
Inmt	1	1	3	2
Ino80	869	767	839	826
Ino80b	191	229	242	198
Ino80c	285	281	350	335
Ino80d	821	751	838	727
Ino80dos	32.8	34.09	26.03	31.54
Ino80e	291.64	291.44	382.12	335.72
Inpp1	114	105	151	122
Inpp4a	385	398	449	342
Inpp4b	14	19	46	59
Inpp5a	1000	994	1267	1051
Inpp5b	739	629	870	754
Inpp5d	126	104	160	163
Inpp5e	550.92	572.23	549.45	471.21
Inpp5f	415	424	440	413
Inpp5j	2	1	2	4
Inpp5k	404	357	463	416
Inppl1	2199.98	2117	2348.99	2092
Ins1	0	0	0	0
Ins2	0	0	0	0
Insc	0	0	5	3
Insig1	3736	3689	3877	3496
Insig2	592	624	723	614
Insl3	4	0	3.62	7
Insl5	0	1	1	0
Insl6	6	8	11	4
Insm1	0	0	0	0
Insm2	1	1	0	0
Insr	2265	2087	2211	2069
Insrr	3	1	3	4
Ints1	1296	1160	1397	1230
Ints10	578	604	716	594
Ints12	302	296	317	308
Ints2	612.94	603.76	631.85	589.15
Ints3	1558	1464	1834	1555
Ints4	691	692	818	781
Ints5	944	924	1057	885
Ints6	833	839	933	856
Ints7	1301	1269	1329	1268
Ints8	907.87	903.47	1116.78	963.53
Ints9	388	366	436	341
Intu	81	88	86	75
Invs	569.62	544	583.3	596.29
Ip6k1	2258	2139	2504	2134
Ip6k2	477	498	545	523
Ip6k3	1	1	4	4
Ipcef1	0	0	0	0
Ipmk	1089	1089	1210	1128
Ipo11	705	639	727	689
Ipo13	898	849	1005	934
Ipo4	2077	2093	2245	2177
Ipo5	6128	5918	6815	5838
Ipo7	3007	2964	3334	3094
Ipo8	1043	924	1099	1000
Ipo9	2244	1967	2290	2033
Ipp	223	213	230	210
Ippk	216	227	248	231
Ipw	0	0	0	0
Iqca	0	0	1	0
Iqcb1	81	84	110	101
Iqcc	333	328	385	321
Iqcd	4	4	8	3
Iqce	250	242	276	243
Iqcf1	0	0	0	0
Iqcf3	0	0	0	0
Iqcf4	0	0	0	0
Iqcf5	0	0	0	0
Iqcf6	0	0	0	0
Iqcg	11.63	19.69	13.27	15.83
Iqch	2	0	3	1
Iqcj	0	0	0	0
Iqck	23.37	26.65	29.26	36.09
Iqgap1	3131	2862	3818	3420
Iqgap2	309	299	288	308
Iqgap3	529	489	642	495
Iqsec1	785	705	880	779
Iqsec2	583	583	624	531
Iqsec3	0	0	2	1
Iqub	0	1	1	0
Irak1	1793	1641	1924	1859
Irak1bp1	133	108	150	139
Irak2	156	134	198	170
Irak3	951	937	1142	1014
Irak4	261	266	269	258
Ireb2	2210	2157	2517	2264
Irf1	269	281	356	316
Irf2	861	867	922	807
Irf2bp1	592	590	691	635
Irf2bp2	2435	2454	2836	2623
Irf2bpl	1882	1736	2241	1967
Irf3	483	532	637	545
Irf4	11	11	17	15
Irf5	285	317	342	291
Irf6	0	2	80	52
Irf7	111	135	175	257
Irf8	42	58	112	82
Irf9	251	310	340	369
Irg1	0	0	0	0
Irgc1	0	0	1	0
Irgm1	191	186	224	212
Irgm2	207.6	249.08	240.05	288.95
Irgq	1008	1021	1150	986
Irs1	744	763	775	787
Irs2	880	847	846	779
Irs3	20	16	17	24
Irs4	0	0	0	0
Irx1	947	970	1164	994
Irx2	394	434	508	440
Irx3	287	321	311	297
Irx4	0	0	5	0
Irx5	180	176	237	219
Irx6	0	0	1	0
Isca1	2169	2185	2783	2373
Isca2	259	265	287	300
Iscu	1186	1274	1385	1076
Isg15	50	68	56	101
Isg20	189	184	228	210
Isg20l2	964	848	995	919
Isl1	8	10	15	16
Isl2	0	0	2	0
Islr	990	1011	1032	922
Islr2	14	9	21	14
Ism1	2230	2183	2045	1819
Ism2	8	7	11	4
Isoc1	961	900	908	879
Isoc2a	572	625	647	571
Isoc2b	172	177	194	172
Ispd	100	78	95	82
Israa	2	6	6	5
Ist1	1329	1349	1460	1311
Isx	0	0	0	0
Isy1	622	655	781	591
Isyna1	2946	3041	3602	3029
Itch	1287	1178	1380	1287
Itfg1	2511	2570	2841	2600
Itfg2	187	185	204	186
Itfg3	1101	1087	1173	1068
Itga1	751	677	776	670
Itga10	45	57	50	58
Itga11	1282	1151	1215	1132
Itga2	83	62	89	86
Itga2b	52	72	49	50
Itga3	361	310	644	528
Itga4	11	11	17	23
Itga5	7150	6893	9329	8315
Itga6	232	251	429	432
Itga7	257	270	632	553
Itga8	13	9	16	8
Itga9	582	561	702	586
Itgad	9	4	6.08	1
Itgae	3	1	3	3
Itgal	6	7	12	8
Itgam	323	283	488	464
Itgav	4018	3523	4259	3671
Itgax	4	4	10.92	6
Itgb1	15801	15729	18121	16606
Itgb1bp1	446.04	420.61	541.85	457.32
Itgb1bp2	6	11	82	84
Itgb2	264	244	425	393
Itgb2l	0	0	4	0
Itgb3	719	718	995	921
Itgb3bp	97	96	110	103
Itgb4	29	42	213	188
Itgb5	6013	6345	7037	6489
Itgb6	6	7	59	51
Itgb7	17	25	64	56
Itgb8	31	27	45	36
Itgbl1	58	62	69	68
Itih1	0	0	0	0
Itih2	12	18	19	26
Itih3	1	0	0	0
Itih4	0	3	1	1
Itih5	388	371	444	396
Itk	3	2	3	4
Itln1	0	0	0	0
Itm2a	1924	2027	2240	2097
Itm2b	10267	10669	12386	11086
Itm2c	4289	4328	5033	4221
Itpa	584	611	672	562
Itpk1	557	521	670	549
Itpka	7	3	3	4
Itpkb	554	506	562	507
Itpkc	263	251	327	283
Itpr1	909	827	868	742
Itpr2	743	691	854	751
Itpr3	196	177	306	275
Itprip	465	453	510	448
Itpripl1	165	147	168.34	166
Itpripl2	3673	3311	3917	3576
Itsn1	7414	7266	7374	6596
Itsn2	748.91	686.99	857.96	742.88
Ivd	685	689	762	654
Ivl	10	8	12	14
Ivns1abp	2495	2504	2692	2476
Iws1	766	715	846	720
Iyd	0	1	1	2
Izumo1	0	0	0	0
Izumo1r	0	0	0	0
Izumo2	0	0	0	0
Izumo3	0	0	0	0
Izumo4	70	55	62	57
Jade1	1893	1781	1788	1663
Jade2	455	444	503	484
Jade3	181	197	214	172
Jag1	1103	1014	1159	1085
Jag2	18	9	66	63
Jagn1	778	831	908	782
Jak1	15252.87	14746.83	15900.94	14638.94
Jak2	3957	3831	4170	3838
Jak3	142	156	200.38	176
Jakmip1	0	0	5	1
Jakmip2	5	3	4	1
Jakmip3	6	6	4	7
Jam2	117	110	198	148
Jam3	996	1074	1208	1011
Jarid2	832	843	838	717
Jazf1	94	101	115	122
Jchain	1	0	1	1
Jdp2	730	779	857	759
Jkamp	636	619	780	663
Jmjd1c	2198	1897	2019	2058
Jmjd4	237	196	253	224
Jmjd6	551	555	685	574
Jmjd7	74.72	67.54	88.82	71.05
Jmjd8	802.82	780.05	839.6	668.42
Jmy	1672	1478	1664	1516
Josd1	1406	1400	1400	1365
Josd2	447	461	579	487
Jph1	122	102	145	157
Jph2	40	26	244	241
Jph3	2	4	1	4
Jph4	4	8	7	10
Jpx	30	21	33	25
Jrk	182	167	206	193
Jrkl	322	310	373	326
Jsrp1	7	1	44	37
Jtb	672	736	926	709
Jun	923	877	1278	1026
Junb	4670	4834	5669	4968
Jund	1004	1047	1333	1138
Jup	161	150	348	297
Kalrn	310	269	285	227
Kank1	248	210	275	254
Kank2	2178	2035	2550	2211
Kank3	131	125	147	147
Kank4	1	1	2	0
Kank4os	0	0	2	3
Kansl1	1142	1083	1212	1141
Kansl1l	267.58	248.15	303.64	278.01
Kansl2	1418	1362	1699	1416
Kansl3	1273	1198	1343	1281
Kantr	154	155	169	176
Kap	0	0	0	0
Kars	2347	2163	2549	2273
Kat2a	945	880	1048	863
Kat2b	1004	955	1110	1049
Kat5	341	337	374	309
Kat6a	1937	1752	1955	1743
Kat6b	769	755	774	710
Kat7	1317	1216	1411	1236
Kat8	331	304	358	317
Katna1	459	481	581	499
Katnal1	474	451	509	496
Katnal2	30	29	15	19
Katnb1	308	294	346	302
Katnbl1	519	545	547	532
Kazald1	621	610	757	635
Kazn	70	64	73	56
Kbtbd11	98	82	127	99
Kbtbd12	1	1	4	0
Kbtbd13	2	1	4	2
Kbtbd2	786	807	942	808
Kbtbd3	42	46	55	31
Kbtbd4	265	254	313	331
Kbtbd6	50.1	36.34	49.5	40.79
Kbtbd7	185.9	172.66	198.5	194.21
Kbtbd8	37	46	34	25
Kcmf1	1191	1236	1416	1242
Kcna1	30	28	43	36
Kcna10	0	0	0	0
Kcna2	7	11	13	7
Kcna3	0	0	0	0
Kcna4	1	1	1	4
Kcna5	2	5	3.34	5
Kcna6	8	15	12.66	11
Kcna7	4	0	3	1
Kcnab1	21	30	24	23
Kcnab2	98	89	142	108
Kcnab3	12	6	17	21
Kcnb1	14	28	26	35
Kcnb2	0	0	0	1
Kcnc1	3	0	4	2
Kcnc2	9	5	7	7
Kcnc3	55	67	75	74
Kcnc4	1	1	1	0
Kcnd1	395	430	527	448
Kcnd2	1	1	0	2
Kcnd3	34	20	27	37
Kcnd3os	0	0	0	0
Kcne1	0	0	0	0
Kcne1l	0	0	0	1
Kcne2	2	0	4	1
Kcne3	15	17	30	27
Kcne4	1313	1356	1809	1601
Kcnf1	1	0	10	7
Kcng1	0	0	1	0
Kcng2	5	5	15	10
Kcng3	0	2	0	2
Kcng4	0	2	0	0
Kcnh1	54	55	41	47
Kcnh2	7	16	7	12
Kcnh3	4	1	4	3
Kcnh4	2	3	1	2
Kcnh5	0	1	0	1
Kcnh6	0	0	0	0
Kcnh7	0	0	0	0
Kcnh8	0	0	0	0
Kcnip1	0	0	0	1
Kcnip2	1	0	4	1
Kcnip3	102	100	88	100
Kcnip4	9	15	6	12
Kcnj1	0	0	0	0
Kcnj10	2	2	2	1
Kcnj11	0	0	0	0
Kcnj12	0	0	4	8
Kcnj13	1	1	1	1
Kcnj14	3	6	4	3
Kcnj15	19	15	23	19
Kcnj16	1	0	0	0
Kcnj2	51	55	62	64
Kcnj3	0	0	1	0
Kcnj4	18	12	14	11
Kcnj5	0	0	0	0
Kcnj6	1	0	0	1
Kcnj8	118	118	153	159
Kcnj9	0	0	0	1
Kcnk1	4	0	16	23
Kcnk10	1	5	2	0
Kcnk12	9	11	20	14
Kcnk13	29	24	52	53
Kcnk15	0	0	1	0
Kcnk16	0	0	0	0
Kcnk18	0	0	0	0
Kcnk2	20	14	18	18
Kcnk3	90.96	71	84.92	97.95
Kcnk4	3	1	1	3
Kcnk5	76	57	79	73
Kcnk6	82	78	121	88
Kcnk7	1	1	1	1
Kcnk9	0	0	0	0
Kcnma1	32	21	24	20
Kcnmb1	1	3	3	0
Kcnmb2	0	0	0	0
Kcnmb3	0	0	0	0
Kcnmb4	3	3	2	4
Kcnmb4os1	0	0	0	0
Kcnmb4os2	0	0	1	0
Kcnn1	78	52	66	69
Kcnn2	0	0	0	0
Kcnn3	8	19	85	79
Kcnn4	4	1	10	8
Kcnq1	2.11	3	5	5
Kcnq1ot1	1069.89	907	1051	1059
Kcnq2	0	0	0	0
Kcnq3	0	0	1	0
Kcnq4	35	16	51	52
Kcnq5	9	2	12	13
Kcnrg	9	8	4	9
Kcns1	0	1	0	0
Kcns2	0	0	1	0
Kcns3	13	12	3	4
Kcnt1	0	0	2	0
Kcnt2	156	140	147	143
Kcnu1	11	12	8	9
Kcnv1	1	0	0	0
Kcnv2	9	10	5	6
Kcp	151	149	132	135
Kctd1	111	104	128	107
Kctd10	2313.95	2261.5	2684.31	2176.15
Kctd11	757	753	1000	820
Kctd12	1294	1194	1263	1166
Kctd12b	247	275	275	282
Kctd13	220	197	232	211
Kctd14	5	5	11	7
Kctd15	494	518	629	497
Kctd16	1	1	1	2
Kctd17	1042	1076	1242	1026
Kctd18	305	338	345	328
Kctd19	3	0	0	0
Kctd2	673	707	744	654
Kctd20	1348	1295	1530	1414
Kctd21	126	124	145	140
Kctd3	860	794	1005	834
Kctd4	0	2	1	2
Kctd5	778	692	886	761
Kctd6	165	165	180	183
Kctd7	208	254	243	246
Kctd8	19	25	29	41
Kctd9	533	596	686	583
Kdelc1	1823	1915	2065	1845
Kdelc2	1742.75	1670.32	1850.71	1772.73
Kdelr1	2756	2920	3305	3030
Kdelr2	4728	4633.92	5398	4712
Kdelr3	989	1079	1296	1147
Kdf1	3	2	6	2
Kdm1a	1133	1221	1374	1210
Kdm1b	452.87	391.88	406.05	351.41
Kdm2a	2236	2150	2536	2281
Kdm2b	573	593	683	576
Kdm3a	881	813	954	946
Kdm3b	1751	1665	1770	1553
Kdm4a	2464	2209	2574	2316
Kdm4b	840	850	957	875
Kdm4c	599	555	659	585
Kdm4d	1	5	4	3
Kdm5a	2108.38	2030.83	2301.4	2101.96
Kdm5b	1990	1923	2188	1929
Kdm5c	2276	2122	2439	2211
Kdm5d	664	635	727	634
Kdm6a	615	598	635	654
Kdm6b	781	797	887	795
Kdm7a	2314.06	2206.94	2241.85	1992.33
Kdm8	59	66	79	83
Kdr	360	335	477	486
Kdsr	1384	1409	1528	1460
Keap1	1203	1107	1359	1180
Keg1	0	0	0	0
Kel	0	0	0	0
Kera	0	0	1	0
Khdc1a	0	0	0	0
Khdc1b	0	0	0	0
Khdc1c	0	0	0	0
Khdc3	0	0	0	0
Khdrbs1	2456	2468	2793	2377
Khdrbs2	0	0	0	0
Khdrbs3	392	423	442	356
Khk	280	268	296	269
Khnyn	652	553	718	652
Khsrp	3240	3089	3344	2971
Kidins220	3212	2869	3402	3060
Kif11	1138	1117	1314	1165
Kif12	0	0	0	0
Kif13a	721	673	785	722
Kif13b	757	700	656	649
Kif14	367	340	419	361
Kif15	553	520	726	585
Kif16b	186	207	271	251
Kif16bos	0	0	0	0
Kif17	6	4	11	7
Kif18a	146	160	170	143
Kif18b	312	314	374	332
Kif19a	1	1	2	2
Kif1a	182	153	186	171
Kif1b	3304	3033	3545	3355
Kif1bp	807	866	934	828
Kif1c	3210	3185	3659	3273
Kif20a	1844.18	1800.14	2336.07	1990.19
Kif20b	724	728	831	833
Kif21a	562	518	530	500
Kif21b	736	602	872	781
Kif22	555	503	747	614
Kif23	513	544	635	506
Kif24	139	104	131	115
Kif26a	42	48	55	52
Kif26b	559	446	730	576
Kif27	13	15	8	17
Kif2a	1139	1133	1283	1146
Kif2b	0	0	0	0
Kif2c	696.86	727.68	859.66	707.73
Kif3a	654	666	833	722
Kif3b	935	869	1100	1018
Kif3c	426.1	422.55	488.94	449.03
Kif4	673	655	791	715
Kif4-ps	0	0	0	0
Kif5a	43	42	43	58
Kif5b	4673.43	4736.64	5329.14	4977.23
Kif5c	48	44	47	39
Kif6	3	4	6	1
Kif7	461	451	417	404
Kif9	28	23	26	28
Kifap3	1380	1338	1548	1480
Kifc1	791.51	819	914.63	781.22
Kifc2	47	62	68	56
Kifc3	251	243	288	241
Kifc5b	153.48	185.99	232.33	188.76
