WT_1	WT_2	KO_1	KO_2
LOC100861978	5.12	6.1	7.87	6.69
LOC100862015	0	0	0	0
LOC100862268	0	1	0	0
LOC101055749	0	0	0	0
LOC101055863	0	0	0	0
LOC102631757	0	0	0	0
LOC102634401	0	0	0	0
LOC102636514	0	0	0	0
LOC105245869	0	0	0	0
LOC105246506	7.3	4.89	3.71	0
LOC106740	77	78	98	74
LOC432842	0	0	0	0
LOC666331	0	0	0	0
Lacc1	212	294	232	243
Lace1	671	774	671	573
Lactb	352	403	376	280
Lactb2	1250	1426	822	1168
Lactbl1	0	0	0	0
Lad1	2	2	14	17
Lag3	24	22	39	21
Lage3	280	316	372	282
Lair1	11	11	22	21
Lalba	7	15	12	9
Lama1	92	75	185	147
Lama2	5192	6080	6929	6597
Lama3	11	11	94	130
Lama4	11848	13228	17254	19374
Lama5	107	82	186	156
Lamb1	18942	20961	32094	24198
Lamb2	5293	5260	9001	6553
Lamb3	160	172	279	252
Lamc1	28047	31222	40832	38666
Lamc2	654	702	1521	1295
Lamc3	124	160	54	52
Lamp1	10766	14244	11217	11547
Lamp2	10640	13439	13859	14882
Lamp3	1	0	0	1
Lamp5	0	0	0	0
Lamtor1	1696	2306	2342	1645
Lamtor2	777	913	1057	719
Lamtor3	1146	1357	1158	1147
Lamtor4	550	653	916	449
Lamtor5	711	829	898	665
Lancl1	445	490	586	426
Lancl2	214	320	249	195
Lancl3	1	4	10	4
Lao1	0	0	1	0
Lap3	1763	2189	1744	1646
Laptm4a	6813	9240	5865	7921
Laptm4b	624	784	786	587
Laptm5	473	606	760	883
Large	822	927	1331	1128
Larp1	4052	4250	4826	3703
Larp1b	982	1159	883	768
Larp4	2736.83	3324.15	2598.32	2646.31
Larp4b	1914	1915	2299	1904
Larp6	206	233	356	217
Larp7	335	389	381	308
Lars	1588	1726	2705	1780
Lars2	1753	3131	3683	2771
Las1l	835	950	1088	776
Lasp1	3062	3272	3982	3724
Lat	1	4	8	5
Lat2	41	45	67	54
Lats1	1192	1392	1257	1396
Lats2	881	1058	1366	1280
Lax1	0	0	2	0
Layn	1280	1163	1966	1925
Lbh	483	597	886	883
Lbhd1	0	0	0	0
Lbp	1948	2474	3753	4010
Lbr	397	494	524	468
Lbx1	0	1	0	1
Lbx2	1	1	2	2
Lca5	38	63	41	69
Lca5l	23	9	16	23
Lcat	18	18	23	9
Lce1a1	0	0	0	0
Lce1a2	0	0	0	0
Lce1b	0	0	0	0
Lce1c	0	0	0	0
Lce1d	0	0	0	0
Lce1e	0	0	0	0
Lce1f	0	0	0	0
Lce1g	0	0	0	0
Lce1h	0	1	1	0
Lce1i	0	0	0	0
Lce1j	0	0	0	0
Lce1k	0	0	0	0
Lce1l	0	0	0	0
Lce1m	0	0	0	0
Lce3a	0	0	0	0
Lce3b	0	0	0	0
Lce3c	0	0	0	0
Lce3d	0	1	1	0
Lce3e	0	0	0	0
Lce3f	0	0	0	0
Lce6a	0	0	0	0
Lck	7	5	11	7
Lclat1	642	797	752	797
Lcmt1	352	402	505	314
Lcmt2	327.63	427	379.34	284.56
Lcn10	0	0	0	0
Lcn11	0	0	0	0
Lcn12	0	0	0	0
Lcn2	201	263	1048	917
Lcn3	0	0	0	0
Lcn4	0	0	0	0
Lcn5	0	0	0	0
Lcn6	0	0	0	0
Lcn8	0	0	0	0
Lcn9	0	0	0	0
Lcor	110	130	89	120
Lcorl	224.82	296.17	219.85	318.68
Lcp1	448	622	483	705
Lcp2	43	57	61	76
Lct	1	0	1	2
Lctl	253.84	291.94	289.08	238.94
Ldah	774	963	784	726
Ldb1	1116	1297	1321	1049
Ldb2	73	99	30	59
Ldb3	74	65	145	186
Ldha	47713	55660	55829	44237
Ldhal6b	0	1	6	5
Ldhb	2811	3584	2043	1289
Ldhc	1	0	0	0
Ldhd	79	81	140	73
Ldlr	2229	2447	2997	2531
Ldlrad1	0	1	0	0
Ldlrad2	0	1	2	1
Ldlrad3	414	498	336	404
Ldlrad4	122	140	188	168
Ldlrap1	522	586	673	556
Ldoc1	10	10	6	4
Ldoc1l	81	85	118	120
Leap2	0	0	1	3
Lect1	1	3	1	1
Lect2	0	0	0	0
Lef1	2	4	0	3
Lefty1	9.63	13	26.71	21.78
Lefty2	3.37	9	3.29	4.22
Lekr1	61	73	68	60
Lelp1	0	0	0	0
Lemd1	0	0	0	3
Lemd2	1162	1236	2167	1206
Lemd3	529	599	756	559
Lenep	48	55	43	31
Leng1	610.17	611.47	716.68	462.09
Leng8	1424	1510	1115	1505
Leng9	78	100	134	71
Leo1	590	702	591	526
Lep	1	6	4	0
Lepr	20	22	38	24
Leprot	1108	1318	1583	1545
Leprotl1	660	777	893	777
Letm1	4962	5687	5245	3673
Letm2	72	77	55	66
Letmd1	2161	2508	2038	1685
Lfng	217	260	257	199
Lgals1	10411	13902	10308	11107
Lgals12	1531	2031	1455	1511
Lgals2	0	2	2	1
Lgals3	4893	5508	6331	5518
Lgals3bp	12944	16920	14964	12109
Lgals4	119.21	159.8	63.41	114.16
Lgals6	17.79	7.2	7.59	8.84
Lgals7	1	0	31	18
Lgals8	1376	1705	1380	1548
Lgals9	445	715	781	946
Lgalsl	1622.98	1994.92	2009.89	2347.98
Lgi1	4	0	2	12
Lgi2	283	342	486	615
Lgi3	18	22	76	60
Lgi4	211	260.56	327.7	234.25
Lgmn	3318	4031	7884	5965
Lgr4	1096	1335	1152	1064
Lgr5	3	9	11	10
Lgr6	34	45	28	28
Lgsn	0	0	1	0
Lhb	0	0	0	0
Lhcgr	0	0	0	0
Lhfp	793	1022	1694	1419
Lhfpl1	0	0	0	1
Lhfpl2	1220	1596	1337	1545
Lhfpl3	0	0	0	1.35
Lhfpl4	16	17	24	11
Lhfpl5	0	0	0	1
Lhpp	98	131	134	96
Lhx1	3	2	2	0
Lhx1os	0	0	0	0
Lhx2	2	3	10	5
Lhx3	0	0	0	0
Lhx4	0	0	0	0
Lhx5	0	0	0	0
Lhx6	4	3	4	7
Lhx8	120	132	92	58
Lhx9	7	3	6	4
Lias	1405	1504	1458	1085
Lif	96	72	186	170
Lifr	848	969	1030	990
Lig1	179	182.2	242	173
Lig3	464.63	559.09	626.3	613.45
Lig4	182	229	239	195
Lilr4b	82.58	120.44	123.37	179.66
Lilra5	3	1	6	8
Lilra6	1.14	7.5	1.61	1.2
Lilrb4a	158.42	214.56	216.63	401.34
Lim2	0	0	0	0
Lima1	3453	3906	4861	4936
Limch1	44	29	61	65
Limd1	2429	2420	3397	2652
Limd2	241	311	283	251
Lime1	147	173	164	139
Limk1	4283	4114	5230	4372
Limk2	723	872	1130	806
Lims1	1334	1743	1888	2203
Lims2	1042.58	1138.55	1082.23	809.37
Lin28a	0	0	0	0
Lin28b	0	1	2	1
Lin37	160	186	247	126
Lin52	217	247	246	216
Lin54	226	228	239	259
Lin7a	20	19	19	28
Lin7b	8	10	12	4
Lin7c	1164	1340	1333	1232
Lin9	158	145	134	149
Linc-md1	0	1	1	0
Lincenc1	6	3	4	9
Lincpint	4	2	3	5
Lincppara	130	146	107.35	113
Lincred1	3	2	2	0
Lingo1	44	61	51	77
Lingo2	0	0	1	0
Lingo3	1	2	4	2
Lingo4	0	2	0	2
Lins	91	140	144	139
Lipa	3331	3738	2912	3134
Lipc	0	2	0	0
Lipe	16628.68	19733.15	17449.41	14127.68
Lipf	42	51	19	33
Lipg	313	471	160	120
Liph	6	12	11	8
Lipi	0	0	0	0
Lipk	0	0	1	0
Lipm	0	0	0	0
Lipn	9	10	4	7
Lipo1	342.86	423.28	359.44	419.21
Lipt1	205	247	163	159
Lipt2	76	87	113	86
Litaf	1430	1742	1927	2139
Lix1	9	14	10	9
Lix1l	1041	1221	1382	1189
Lkaaear1	0	0	0	1
Llgl1	669	734	1001	782
Llgl2	109	141	132	99
Llph	649	784	709	691
Lman1	2756	3284	3733	3783
Lman1l	1	0	3	0
Lman2	4950	6181	5392	4672
Lman2l	484	559	547	399
Lmbr1	613	650	749	676
Lmbr1l	171	199	237	170
Lmbrd1	990	1213	1111.5	1010
Lmbrd2	171	216	235	247
Lmcd1	32	33	174	187
Lmf1	706	915	791	726
Lmf2	782	885	1190	938
Lmln	87	90	93	84
Lmna	5343	6108	8182	5620
Lmnb1	203	227	306	252
Lmnb2	144	141	249	179
Lmntd2	3	7	3	3
Lmo1	64	78	97	74
Lmo2	216	278	351	230
Lmo3	0	1	0	0
Lmo4	1108	1196	1692	1204
Lmo7	39	68	63	77
Lmod1	60	68	49	54
Lmod2	3	4	36	39
Lmod3	11	10	32	33
Lmtk2	688	779	736	619
Lmtk3	4	1	1	3
Lmx1a	8	5	12	12
Lmx1b	3	5	6	9
Lncbate1	218	243	163	180
Lnp	478	553	621	582
Lnpep	1823	1965	2005	2149
Lnx1	15	22	13	25
Lnx2	290	341	317	316
Loh12cr1	190	209	195	167
Lonp1	6643	6083	9406	5733
Lonp2	4874	5741	4736	4015
Lonrf1	350	332	518	315
Lonrf2	12	16	11	7
Lonrf3	150	160	180	188
Lor	2	1	1	2
Lox	69936	73355	87451	108571
Loxhd1	0	0	0	0
Loxl1	6479	6941	12964	10467
Loxl2	17221	19134	21557	19217
Loxl3	882.91	905.91	2794.23	2108.5
Loxl4	198	227	429	429
Lpar1	1168	1281	1319	1379
Lpar2	20	28	34	15
Lpar3	4	2	5	2
Lpar4	144	210	141	146
Lpar5	1	8	5	9
Lpar6	257	364	237	240
Lpcat1	66	82	113	99
Lpcat2	18	15	26	23
Lpcat2b	0	0	0	0
Lpcat3	5179.1	6913.09	4892.92	5178.49
Lpcat4	34	44	62	40
Lpgat1	6621	7975	8701	8814
Lpin1	15021	15906	12525	10545
Lpin2	280	319	357	323
Lpin3	513	616	707	488
Lpl	136132	181162	98317	105301
Lpo	0	0	0	1
Lpp	2735.88	2910.06	2689.13	3216.9
Lppos	102.12	118.94	104.87	89.1
Lppr1	0	0	0	0
Lppr2	169	171	258	192
Lppr3	181.08	248.13	223.55	201.01
Lppr4	6	5	5	6
Lppr5	0	0	0	0
Lpxn	76	88	62	75
Lrat	0	0	0	0
Lrba	846	965	895	879
Lrch1	184	193	236	211
Lrch2	8	18	11	20
Lrch3	1034.7	1264.28	1074.31	1119.35
Lrch4	433.42	454.32	532.93	409.52
Lrcol1	0	0	0	0
Lrfn1	8	16	21	13
Lrfn2	0	0	1	0
Lrfn3	142	148	207	137
Lrfn4	158	205	317	231
Lrfn5	0	0	0	0
Lrg1	3052	2870	15735	7626
Lrguk	0	1	1	0
Lrif1	322	404	290	383
Lrig1	950.1	1239.92	1231.78	858.73
Lrig2	416	472	438	463
Lrig3	275	309	390	323
Lrit1	0	0	0	0
Lrit2	0	0	0	0
Lrit3	0	0	0	0
Lrmp	19	27	27	19
Lrp1	45927	47514	79200	64618
Lrp10	2827	3461	4188	2840
Lrp11	106	160	123	139
Lrp12	351	439	490	512
Lrp1b	0	0	0	0
Lrp2	370	275	1129	1035
Lrp2bp	6	13	9	7
Lrp3	1216.96	1481.77	1741.13	1233.69
Lrp4	49	61	57	43
Lrp5	2084	2385	2712	1899
Lrp6	3321	3553	3798	3413
Lrp8	37	37	51	56
Lrpap1	1664	1895	2126	1856
Lrpprc	3137	3656	3890	2614
Lrr1	4	4	6	6
Lrrc1	127	154	158	126
Lrrc10	0	0	0	0
Lrrc10b	0	1	2	0
Lrrc14	272	346	412	298
Lrrc14b	39.23	67.15	48.31	57.11
Lrrc15	5	7	94	132
Lrrc16a	302	337	288	258
Lrrc16b	30	48	28	20
Lrrc17	393	501	807	511.55
Lrrc18	0	0	0	0
Lrrc19	0	0	0	2
Lrrc2	0	1	3	0
Lrrc20	261	246	239	306
Lrrc23	0	1	0	0
Lrrc24	48	64	47	41
Lrrc25	35	59	56	56
Lrrc26	0	0	0	0
Lrrc27	239	353	220	240
Lrrc28	206.02	218.08	194.11	201.01
Lrrc29	25	33	32	25
Lrrc3	24	25	43	27
Lrrc30	1	0	0	2
Lrrc31	0	0	0	0
Lrrc32	971	967	1621	1940
Lrrc34	3	6	2	3
Lrrc36	0	1	1	4
Lrrc38	0	0	0	0
Lrrc39	1005.95	1325.94	768.46	766.42
Lrrc3b	0	0	0	0
Lrrc4	5	5	1	8
Lrrc40	282	326	321	318
Lrrc41	1283.93	1776.72	1457.9	1366.9
Lrrc42	292	319	462	328
Lrrc43	1	0	0	0
Lrrc45	333	309	545	340
Lrrc46	6	11	8	9
Lrrc47	996.58	1031.66	1556.01	829.04
Lrrc48	15	21	37	24
Lrrc49	141	171	207	177
Lrrc4b	0	0	2	1
Lrrc4c	5	10	1	6
Lrrc51	73	77	91	80
Lrrc52	0	0	0	0
Lrrc55	5	2	4	9
Lrrc56	119	145	152	98
Lrrc57	176.82	267.82	248.39	205.43
Lrrc58	7727.68	9058.09	8670.72	7596.01
Lrrc59	5349.64	6771.43	7354.83	6744.78
Lrrc6	0	1	0	0
Lrrc61	351.6	411.74	455.63	353.41
Lrrc63	0	0	0	1
Lrrc66	0	0	0	2
Lrrc69	0	2	1	2
Lrrc7	0	0	0	0
Lrrc71	2.85	5.51	1.38	2.64
Lrrc72	0	0	0	0
Lrrc73	13	13	16	11
Lrrc74a	0	0	0	0
Lrrc74b	2	0	0	0
Lrrc75a	89	105	152	169
Lrrc75b	5	2	10	3
Lrrc8a	1413	1458	2068	1676
Lrrc8b	53	76	97	85
Lrrc8c	36	54	75	104
Lrrc8d	900	1175	855	915
Lrrc8e	82	82	126	134
Lrrc9	7	20	10	14
Lrrcc1	284	302	242	301
Lrrd1	1	0	0	1
Lrrfip1	1452	1530	1857	1935
Lrrfip2	588	686	781	588
Lrriq1	0	2	1	2
Lrriq3	20	32	18	23
Lrriq4	0	0	0	0
Lrrk1	630	590	896	864
Lrrk2	653	704	816	818
Lrrn1	5	3	5	11
Lrrn2	3	6	0	1
Lrrn3	4	0	3	10
Lrrn4	5	11	5	6
Lrrn4cl	1473.92	1715	2021	1664
Lrrtm1	0	0	1	0
Lrrtm2	5	8	4	5
Lrrtm3	1	0	0	0
Lrrtm4	0	0	0	0
Lrsam1	272	325	389	277
Lrtm1	0	0	1	3
Lrtm2	0	0	3	4
Lrwd1	239	218	293	254
Lsamp	0	1	0	0
Lsg1	420	479	559	410
Lsm1	419	538	443	410
Lsm10	188	207	174	149
Lsm11	216	252	392	266
Lsm12	576	698	464	654
Lsm14a	1846	1987	2020	2019
Lsm14b	806	820	1074	793
Lsm2	157	172	137	123
Lsm3	254	267	289	211
Lsm4	644	717	1170	578
Lsm5	87	102	79	82
Lsm6	175	239	315	182
Lsm7	196	310	300	249
Lsm8	145	174	321	162
Lsmem1	0	0	3	1
Lsp1	240	283	499	506
Lsr	18	19	41	33
Lss	2830.72	3077.26	3198.87	2434.59
Lst1	5	7	3	8
Lta	0	2	0	1
Lta4h	1079	1304	1247	1083
Ltb	0	0	0	0
Ltb4r1	9	4	10	8
Ltb4r2	1	3	2	3
Ltbp1	212	286	318	271
Ltbp2	1026.51	869.73	2165.81	1721.4
Ltbp3	3273.25	3375.33	5020.4	3744.54
Ltbp4	381	421	575	328
Ltbr	1056	1258	1843	1448
Ltc4s	469	550	719	388
Ltf	0	0	0	0
Ltk	3	0	2	1
Ltn1	1299	1613	1635	1516
Ltv1	466	432	567	446
Luc7l	1066	1058	1203	1061
Luc7l2	2955	3283	3121	3061
Luc7l3	1582	1845	1541	1306
Lum	117	232	74	77
Lurap1	16.72	17	22.37	19.71
Lurap1l	257	287	378	230
Luzp1	2094	2312	2513	2491
Luzp2	0	0	0	0
Luzp4	0	0	0	0
Lvrn	381	368	778	668
Lxn	144	188	177	230
Ly6a	6381.68	7111.72	10207.62	8742.24
Ly6c1	1838.92	1961.2	2527.85	2982.76
Ly6c2	1.35	4.07	1.46	3.99
Ly6d	7	10	12	7
Ly6e	3848	4520	4904	4407
Ly6f	0	0	0	0
Ly6g5b	4	5	5	3
Ly6g5c	0	1	0	0
Ly6g6c	0	0	0	0
Ly6g6d	0	0	0	0
Ly6g6e	0	0	0	0
Ly6g6f	0	1	0	0
Ly6h	9	18	12	6
Ly6i	6.04	2.01	8.07	2.01
Ly6k	7	6	6	6
Ly75	38	51	76	67
Ly86	17	40	30	51
Ly9	41	63	66	80
Ly96	53	79	73	64
Lyar	253	337	286	295
Lyg1	0	0	0	0
Lyg2	0	0	0	0
Lyl1	8	7	7	9
Lyn	312	381	428	404
Lynx1	504	608	581	526
Lypd1	179.48	234.82	215.57	152.28
Lypd2	0	0	0	0
Lypd3	0	0	1	2
Lypd4	0	0	0	0
Lypd5	0	0	0	0
Lypd6	0	1	0	0
Lypd6b	5	4	9	5
Lypd8	0	0	0	0
Lypla1	1716	2072	1210	1613
Lypla2	649	715	873	607
Lyplal1	250	275	239	266
Lyrm1	92	107	47	75
Lyrm2	226	317	209	235
Lyrm4	115	160	119	112
Lyrm5	1698	2204	1576	1581
Lyrm7	125	147	73	110
Lyrm7os	0	0	0	0
Lyrm9	49	55	51	50
Lysmd1	225	267	346.75	217
Lysmd2	91	94	138	91
Lysmd3	407	495	326	505
Lysmd4	201	228	244	211
Lyst	1464	1594	2258	2554
Lyve1	747	1048	835	931
Lyz1	121.78	156.79	184.13	191.51
Lyz2	3782.22	4998.21	6727.87	5671.49
Lyzl1	0	0	0	0
Lyzl4	1	1	0	0
Lyzl4os	0	0	0	0
Lyzl6	0	1	0	0
Lzic	1195	1413	1053	921
Lztfl1	436	524	417	519
Lztr1	1012	1153	1390	1190
Lzts1	10	10	8	9
Lzts2	2547.31	2655.95	3247.35	1908.12
Lzts3	69	63	104	55
M1ap	0	4	4	4
M6pr	2178	2560	2821	2611
Maats1	0	1	3	3
Mab21l1	72	97	88	64
Mab21l2	4	6	1	1
Mab21l3	2	3	3	6
Macc1	0	1	12	8
Macf1	4443	4900	5926	5774
Macrod1	680	699	1106	628
Macrod2	44	70	69	54
Mad1l1	184	196	249	173
Mad2l1	145	182	146	163
Mad2l1bp	151	160	174	124
Mad2l2	191	259	260	254
Madcam1	14	21	23	14
Madd	122	132	127	101
Maea	1364	1546	1800	1384
Mael	1	0	0	1
Maf	2231	2706	1632	1448
Maf1	929	1060	1350	813
Mafa	1	0	1	1
Mafb	227	362	393	235
Maff	1226	1199	1915	1251
Mafg	608	660	809	548
Mafk	503	488	817	504
Mag	1	0	3	1
Magea1	0	0	0	0
Magea10	0	0	0	0
Magea2	0	0	0	0
Magea3	0	0	0	0
Magea4	0	0	0	0
Magea5	0	0	0	0
Magea6	0	0	0	0
Magea8	0	0	0	0
Mageb1	0	0	0	0
Mageb16	0	0	0	0
Mageb16-ps1	0	0	0	0
Mageb18	2	0	3	0
Mageb2	0	0	0	0
Mageb3	0	1	1	0
Mageb4	0	0	0	0
Mageb5	0	0	0	0
Maged1	4748	5872	6500	5548
Maged2	593	648	1123	753
Magee1	332	360	402	335
Magee2	0	0	0	0
Magef1	28	32	47	30
Mageh1	122	161	220	141
Magel2	0	0	0	0
Magi1	175	213	240	197
Magi2	82	92	74	76
Magi3	333	357	327	368
Magix	0	0	1	0
Magoh	342	431	411	380
Magohb	76	78	100	82
Magt1	1831	2198	2351	1969
Mak	2	0	2	5
Mak16	403.06	495.79	506.28	476.81
Mal	0	0	13	4
Mal2	18	34	32	36
Malat1	41129	50413	43028	44143
Mall	13	13	16	8
Malsu1	315	332	696	289
Malt1	167	176	174	194
Mamdc2	58	101	96	75
Mamdc4	32	21	27	29
Maml1	692	902	917	931
Maml2	396	413	266	325
Maml3	74	78	72	105
Mamld1	69	64	31	69
Mamstr	53	33	109	75
Man1a	1801	1987	2570	2045
Man1a2	1839	2098	2155	2288
Man1b1	1046	1211	1647	1213
Man1c1	408	519	607	498
Man2a1	4542	5011	6900	6566
Man2a2	2611	3118	3964	3336
Man2b1	2083	2754	2721	2361
Man2b2	1221	1477	1623	1657
Man2c1	850.9	878.16	1289.82	930.84
Man2c1os	21.1	27.84	29.18	26.16
Manba	522	668	874	777
Manbal	360	426	559	400
Manea	620	815	588	798
Maneal	3	1	3	2
Manf	949	1229	1319	1325
Mannr	0	0	0	0
Mansc1	25	24	11	26
Mansc4	0	1	2	2
Maoa	1050	1224	1108	886
Maob	340	369	362	288
Map10	47	63	58	69
Map1a	1033.86	1135.42	914.61	1002.05
Map1b	2424	2412	2319	2566
Map1lc3a	950	1117	1361	988
Map1lc3b	3177	3682	3329	3163
Map1s	359	394	742	452
Map2	0	4	0	4
Map2k1	2473	2766	4335	3261
Map2k2	1625	1932	2613	1415
Map2k3	1174	1291	1451	1064
Map2k3os	42	30	40	49
Map2k4	1267	1476	1253	1347
Map2k5	504	629	565	468
Map2k6	45	61	42	49
Map2k7	902	1029	911	851
Map3k1	951	960	1109	1133
Map3k10	328	351	541	312
Map3k11	523	646	702	544
Map3k12	292.4	328.69	303.44	267.75
Map3k13	17	17	23	12
Map3k14	124	127	212	167
Map3k15	70.38	56.59	51.25	47.95
Map3k19	0	1	5	5
Map3k2	1195	1299	1353	1335
Map3k3	809	938	1025	950
Map3k4	597	686	725	622
Map3k5	471	566	652	515
Map3k6	1282	1531	2049	1629
Map3k7	1303	1574	1438	1349
Map3k7cl	8	8	32	32
Map3k8	241	339	354	381
Map3k9	3	1	5	9
Map4	3419	3814	4115	4454
Map4k1	26	22	26	27
Map4k2	200	206	191	170
Map4k3	832	1045	858	1027
Map4k4	7784	8626	9967	8086
Map4k5	821.95	953	796.95	997.95
Map6	483	507	738	719
Map6d1	5	3	7	5
Map7	80	80	84	64
Map7d1	2529	2649	3988	2837
Map7d2	659	811	282	250
Map9	453	576	359	387
Mapk1	3399	3811	3868	3751
Mapk10	2	2	5	0
Mapk11	42	47	92	49
Mapk12	59	57	107	68
Mapk13	3	1	14	7
Mapk14	2299	2777	2663	2285
Mapk15	0	1	0	0
Mapk1ip1	337	390	251	288
Mapk1ip1l	1800	2080	2080	1895
Mapk3	1705	1861	1604	1686
Mapk4	10	8	13	15
Mapk6	6168	6905	6970	6914
Mapk7	224	269	374	290
Mapk8	320	378	367	353
Mapk8ip1	243	369	247	208
Mapk8ip2	0	3	0	1
Mapk8ip3	1318	1409	1648	1522
Mapk9	1356	1553	1443	1500
Mapkap1	908	1106	1155	922
Mapkapk2	1971	2404	2224	1859
Mapkapk3	128	219	220	193
Mapkapk5	496	583	718	514
Mapkbp1	431	494	544	536
Mapre1	2175	2391	2657	2444
Mapre2	466	519	522	557
Mapre3	308	362	343	305
Mapt	6	2	5	7
Marc1	53	102	53	31
Marc2	3468	4152	4448	2331
March1	28	24	38	38
March10	0	0	0	0
March11	0	0	0	0
March2	1146	1266	1324	893
March3	367	377	766	495
March4	0	1	0	0
March5	5591	6433	5829	4521.55
March6	3553	4253	3604	3416
March7	796	887	751	904
March8	1176	1313	1539	1243
March9	26	38	53	40
Marcks	2700	3862	4309	3357
Marcksl1	304	382	409	312
Marcksl1-ps4	0	0	0	0
Marco	585	644	768	534
Marf1	1173	1218	1346	1295
Mark1	772	788	1578	1718
Mark2	1014	1086	1144	949
Mark3	1340	1578	1564	1265
Mark4	451	490	575	511
Mars	1543	1642	2105	1525
Mars2	196	236	217	203
Marveld1	1634	1692	2013	1513
Marveld2	2	0	8	8
Marveld3	0	0	1	1
Mas1	2	2	1	2
Masp1	33	30	58	65
Masp2	2.16	0	1.1	0
Mast1	36.98	27.69	34.11	20.46
Mast2	802	999	1015	1053
Mast3	612	563	617	497
Mast4	612	819.93	563	596
Mastl	56	79	47	81
Mat1a	0	0	0	0
Mat2a	3865.22	4386.39	4207.43	4082.36
Mat2b	1641	2014	1722	1477
Matk	3	2	2	0
Matn1	0	0	0	0
Matn2	411	548	544	408
Matn3	1	0	1	2
Matn4	2	4	4	1
Matr3	3074	3617	3839	3241
Mau2	930	1153	1088.5	1050
Mavs	1332	1586	1233	1202
Max	927	1147	1038	978
Maz	1170	1291	1639	1174
Mb	14	11	155	144
Mb21d1	54	67	60	66
Mb21d2	273	264	325	327
Mbd1	474	549	604	493
Mbd2	1340	1562	1523	1547
Mbd3	1086	1254	1640	1021
Mbd3l1	0	0	0	0
Mbd3l2	0	0	0	0
Mbd4	64	71	53	77
Mbd5	323	438	308	462
Mbd6	595	642	474	507
Mbip	171	200	215	201
Mbl1	0	0	0	0
Mbl2	0	0	1	0
Mblac1	69	78	105	41
Mblac2	121	150	111	96
Mbnl1	3790	4686	2822	3758
Mbnl2	4012	4819	4067	5608
Mbnl3	117	149	105	88
Mboat1	9	14	16	11
Mboat2	5	6	24	16
Mboat4	0	1	0	0
Mboat7	786	926	1200	906
Mbp	392	522	464	444
Mbtd1	619	745	615	643
Mbtps1	1932	2414	2495	2086
Mbtps2	503	551	606	613
Mc1r	0	1	2	2
Mc2r	219	308	151	263
Mc3r	0	0	0	0
Mc4r	0	0	0	0
Mc5r	114	151	104	87
Mcam	796	950	1523	1113
Mcat	595	675	769	522
Mcc	304.77	410.38	350.18	316.41
Mccc1	1173.93	1400.91	1505.99	1017.98
Mccc1os	3.48	4.09	1.01	1.02
Mccc2	1008	1288	1051	813
Mcee	498	583	553	336
Mcemp1	2	2	0	0
Mcf2	0	0	0	0
Mcf2l	386	325	483	432
Mcfd2	2217	2514	3647	2889
Mchr1	55	52	61	46
Mcidas	0	0	0	0
Mcl1	4501	4933	6789	4965
Mcm10	36	63	45	46
Mcm2	152	204	229	190
Mcm3	220	239	296	254
Mcm3ap	791.49	919.59	1109.93	915.38
Mcm4	214	317	347	355
Mcm5	113	141	137	116
Mcm6	270	344	412	373
Mcm7	589	720	740	462
Mcm8	42	48	65	63
Mcm9	89	115	106	88
Mcmbp	871	944	889	899
Mcmdc2	1	1	1	1
Mcoln1	625	728	659	592
Mcoln2	10	17	62	54
Mcoln3	0	1	4	2
Mcph1	298	387	408	278
Mcpt-ps1	0	0	0	0
Mcpt1	0	0	0	0
Mcpt2	0	0	0	0
Mcpt4	0	0	0	0
Mcpt8	0	0	0	0
Mcpt9	0	0	0	0
Mcrs1	550	653.9	674.95	512
Mctp1	12	11	22	13
Mctp2	22	12	42	50
Mcts1	597	770	607	676
Mcts2	176	257	217	123
Mcu	449	521	536	525
Mcur1	2460	3038	2664	2044
Mdc1	437	469	434	549
Mdfi	29	46	87	45
Mdfic	1321	1535	1990	1763
Mdga1	58	55	108	80
Mdga2	3	1	10	16
Mdh1	18662	22066	18300	13169
Mdh1b	0	1	0	3
Mdh2	13653	16739	14058	10645
Mdk	27	46	32	30
Mdm1	61	86	73	69
Mdm2	1400	1694	1734	1546
Mdm4	1741	1796	2028	1927
Mdn1	586	641	723	722
Mdp1	459	500	691	421
Me1	44550	50187	39469	32350
Me2	487	586	508	521
Me3	11	14	19	9
Mea1	404.23	455.7	495.75	408.78
Meaf6	114	141	154	140
Mecom	26	38	37	33
Mecp2	1178	1175	1372	1397
Mecr	889	1034	1088	645
Med1	995	1214	1010	1189
Med10	373	432	437	379
Med11	139	185	234	120
Med12	897	982	869	1070
Med12l	103.57	106.36	131.43	157.94
Med13	2075	2383	1827.6	2153.58
Med13l	2181	2093	2952	2930
Med14	479	586	432	540
Med15	889	940	849	1056
Med16	510	617	678	445
Med17	384	495	524	456
Med18	58	76	92	68
Med19	176.54	250.63	176.85	199.63
Med20	612	721	792	559
Med21	298	341	334	348
Med22	993	1116	1203	886
Med23	403	528	467	481
Med24	498	574	589	661
Med25	661	746	681	707
Med26	150	191	188	174
Med27	122	144	150	179
Med28	455	578	613	519
Med29	233	277	243	211
Med30	147	201	224	181
Med31	83.93	115.91	99.91	99.79
Med4	220	263	279	227
Med6	188	253	226	234
Med7	339	390	393	336
Med8	684	738	685	595
Med9	337.98	434.72	377.24	434.61
Med9os	2	0	2	3
Medag	3525	3778	6643	7262
Mef2a	1220	1514	1024	1323
Mef2b	2	2	2	1
Mef2c	333	323	277	386
Mef2d	997	1068	1178	1039
