WT_1	WT_2	KO_1	KO_2
Naa38	61.81	66.75	69.36	58.04
Naa40	13.28	13.18	13.57	15.84
Naa50	98.65	100.54	93.4	99.34
Naa60	36.98	37.7	36.09	41.4
Naaa	27	26.68	28.96	27.59
Naalad2	14.36	15.13	13.37	16.45
Naaladl1	0.45	0.61	0.7	0.28
Nab1	29.63	30.08	29.61	31.91
Nab2	82.14	75.78	75.12	74.24
Nabp1	12.46	12.85	12.22	13.27
Nabp2	66.11	71.92	74.02	65.08
Naca	661.06	703.5	701.73	715.52
Nacad	0.45	0.2	0.27	0.42
Nacc1	49.21	47.77	44.25	46.32
Nacc2	9.68	8.52	7.95	8.07
Nadk	99.64	92.68	94.1	97.22
Nadk2	12.08	12.66	12.77	12.69
Nadsyn1	3.78	3.68	4.01	3.57
Nae1	30.34	36.37	34.09	36.56
Naf1	15.77	16.83	13.06	16.68
Naga	86.16	85.05	75.34	81.01
Nagk	38.16	39.2	41.08	42.48
Naglu	30.41	29.37	31.09	32.87
Nagpa	24.72	23.37	22.95	22.19
Nags	0	0.06	0.05	0
Naif1	1.87	1.97	2.87	2.09
Naip1	0	0	0.02	0
Naip2	1	1.29	1.48	2.22
Naip5	0.23	0.15	0.38	0.36
Naip6	0.24	0.19	0.29	0.51
Naip7	0	0.15	0	0
Nalcn	0.03	0.07	0.03	0.05
Nampt	173.54	165.13	134.43	152.83
Nanog	0.13	0.12	0.05	0.12
Nanos1	0.69	0.96	1.04	1.21
Nanos2	0	0	0	0.09
Nanos3	0	0.18	0.15	0
Nanp	18.23	19.06	16.23	19.62
Nans	73.75	75.83	73.07	74.14
Nap1l1	711.01	706.38	684.52	697.91
Nap1l2	0	0.19	0.32	0.28
Nap1l3	1.53	1.04	1.28	1.13
Nap1l4	116.34	113.93	110.35	112.06
Nap1l5	2.05	2.82	3.09	2.7
Napa	90.85	91.07	88.74	89.01
Napb	2.26	1.94	2.22	2.45
Napepld	7.02	6.13	6.01	5.13
Napg	22.81	21.93	22.97	22.54
Naprt	10.74	9.91	11.46	11.22
Napsa	0	0.08	0	0.09
Narf	21.06	18.36	20.09	21.25
Narfl	13.75	12.14	12.08	13.59
Nars	254.81	254.19	266.51	272.13
Nars2	6.74	5.96	6.09	6.74
Nasp	66.4	66.39	67.37	68.35
Nat1	0	0	0	0
Nat10	24.26	24.77	22.49	23.51
Nat14	5.4	6.82	6.21	5.3
Nat2	9.45	10.46	8.9	10.06
Nat3	0	0	0	0
Nat6	15.21	14.31	15.73	17.69
Nat8	0	0.56	0.12	0.16
Nat8l	0.17	0.09	0.11	0.2
Nat9	23.37	27.55	31.04	29.51
Natd1	13.35	11.88	10.29	13.03
Nav1	22.65	20.26	19.34	22.81
Nav2	2.13	1.55	2.23	2.52
Nav3	10.37	8.49	8.28	9.92
Nbas	38.05	35.85	31.92	35.51
Nbea	9.46	8.03	8.04	8.98
Nbeal1	7.32	5.71	5.91	6.65
Nbeal2	0.63	0.81	0.78	0.91
Nbl1	105.99	99.79	97.09	102.25
Nbn	14.94	13.76	12.89	13.09
Nbr1	94.46	84.69	84.42	91.44
Ncald	1.58	1.39	1.2	1.33
Ncam1	43.84	39.78	48.24	54.15
Ncam2	1.14	0.73	1.19	0.71
Ncan	0.02	0	0.03	0.02
Ncapd2	49.54	49.94	52.78	55.07
Ncapd3	17.41	14.95	14.8	17.22
Ncapg	22.32	22.35	24.63	25.5
Ncapg2	22.6	19.9	21.89	22.68
Ncaph	31.84	29.03	30.05	30.83
Ncaph2	76.49	79.76	84.21	78.54
Ncbp1	67.43	68.26	63.99	66.97
Ncbp2	78.14	81.74	80.67	83.95
Nccrp1	0	0	0.07	0.16
Ncdn	27.28	25.64	25.67	27.1
Nceh1	5.88	5.74	8.8	10.15
Ncf1	3.36	4.58	5.01	5.21
Ncf2	2.96	3.36	5.3	4.7
Ncf4	0.79	0.78	1.38	0.96
Nck1	52.16	51.58	48.93	53.64
Nck2	17.25	16.42	16.08	18.55
Nckap1	116.51	109.06	103.05	114.87
Nckap1l	3.6	3.59	6.06	6.07
Nckap5	0.12	0.08	0.21	0.04
Nckap5l	10.88	11.37	9.82	10.98
Nckipsd	12.4	11.55	10.14	10.8
Ncl	221.06	226.61	214.24	220.05
Ncln	105.45	106.12	100.07	104.68
Ncmap	0.09	0	0	0.09
Ncoa1	20.84	17.91	15.53	18.29
Ncoa2	18.4	16.91	16.12	17.18
Ncoa3	15.14	13.4	14.34	15.28
Ncoa4	107.28	105.22	93.04	104.72
Ncoa5	41.66	35.64	33.26	38.93
Ncoa6	21.27	19.11	18.75	18.65
Ncoa7	20.32	17.69	17.64	19.66
Ncor1	60.45	54.25	51.76	57.03
Ncor2	41.99	34.84	36.45	39.4
Ncr1	0	0	0	0
Ncs1	19.73	16.97	16.29	18.61
Ncstn	143.99	134.32	135.82	142.59
Nctc1	0.06	0	0.25	0.18
Ndc1	47.69	45.98	43.12	46.94
Ndc80	21.84	22.89	21.65	25.27
Nde1	72.94	69.33	67.5	70.79
Ndel1	80.58	76.2	75.1	80.16
Ndfip1	209.14	213.59	214.85	225.57
Ndfip2	32.27	33.9	35.66	37.68
Ndn	90.39	87.92	97.03	97.36
Ndnf	1.38	1.16	1.42	1.61
Ndnl2	45.07	43.18	44.81	40.77
Ndor1	17.45	16.82	14.65	17.16
Ndp	0	0	0	0
Ndrg1	15.78	15.32	19.06	19.92
Ndrg2	174.38	178.3	172.71	178.18
Ndrg3	47.27	46.72	48.14	51.71
Ndrg4	16.4	15.21	17.05	17.87
Ndst1	44.54	37.72	37.24	42.64
Ndst2	16.99	15.92	14.87	18.26
Ndst3	0.14	0.04	0	0.04
Ndst4	0	0	0	0.04
Ndufa1	123.02	118.68	126.5	104.15
Ndufa10	106.93	112.08	107.63	107.29
Ndufa11	19.17	19.68	21.14	19.27
Ndufa12	134.77	124.88	136.29	117.18
Ndufa13	99.29	107.85	110.8	97.3
Ndufa2	202.07	208.67	225.88	180.5
Ndufa3	234.79	251.14	247.28	215.85
Ndufa4	501.04	487.85	467.01	411.02
Ndufa4l2	15.69	17.68	40.33	32.59
Ndufa5	96.85	103.18	107.98	93.13
Ndufa6	199.97	194.08	204.86	168.48
Ndufa7	221.26	239.7	239.75	204.44
Ndufa8	182.16	183.07	209.43	186.93
Ndufa9	78.05	85.21	88.38	80.87
Ndufab1	98.35	102.15	110.25	97.25
Ndufaf1	23.7	23.64	22.78	25.68
Ndufaf2	53.65	56.47	54.26	47.48
Ndufaf3	13.94	14.05	13.47	13.88
Ndufaf4	13.7	14.74	13.85	14.45
Ndufaf5	4.44	5.29	6.28	5.73
Ndufaf6	7.88	10.29	9.97	9.75
Ndufaf7	22.69	20.48	22.06	22.31
Ndufb10	214.87	203.41	224.96	200.23
Ndufb11	217.64	228.51	231.31	218.2
Ndufb2	94.52	93.28	95.56	89.69
Ndufb3	111.75	108.05	119.67	110.99
Ndufb4	161.96	155.98	154.57	148.93
Ndufb5	91.9	94.35	105.33	93.95
Ndufb6	133.52	157.87	151.51	133.7
Ndufb7	107.31	107.04	105.39	99.52
Ndufb8	123.39	137.12	154.3	130.87
Ndufb9	216.84	217.4	237.89	202.78
Ndufc1	179.96	190.82	200.57	168.57
Ndufc2	162.67	173.06	183.89	167.47
Ndufs1	70.38	66.74	70.82	75.9
Ndufs2	215.25	220.38	213.68	216.87
Ndufs3	133.89	136.57	136.66	128.45
Ndufs4	47.99	46.38	44.49	46.55
Ndufs5	120.36	147.74	152.76	52.71
Ndufs6	138.75	157.7	156.85	134.42
Ndufs7	101.75	102.32	113.64	105.33
Ndufs8	69.86	76.49	83.28	71.04
Ndufv1	101.64	107.95	108.54	104.23
Ndufv2	101.3	108.08	108.6	100.4
Ndufv3	192.59	188.59	207.79	202.46
Neat1	248.75	269.46	255.78	292.09
Neb	0.82	0.68	2.93	3.72
Nebl	0	0	0.07	0.08
Necab1	0	0	0	0
Necab2	0	0	0	0.06
Necab3	0.35	0.21	0.58	0.48
Necap1	33.49	32.33	33.47	34.42
Necap2	56.82	55.42	55.24	56.37
Nedd1	20.74	20.26	19.85	21.76
Nedd4	817.12	761.1	705.6	759.97
Nedd4l	6.35	6.2	6	6.25
Nedd8	268.9	290.65	308.17	277.68
Nedd9	13.32	13.11	14.02	14.1
Nefh	0.03	0.03	0.03	0
Nefl	1	0.68	0.31	0.87
Nefm	0.72	0.91	1.07	0.76
Negr1	1.95	1.4	1.26	1.48
Neil1	7.69	6.2	8.07	7.55
Neil2	2.36	2.85	3.33	3
Neil3	9.34	9.74	9.6	8.36
Nek1	16.01	16.09	15.66	16.66
Nek10	0.04	0.04	0.03	0.07
Nek11	0.14	0.05	0	0
Nek2	25.13	24.35	25.37	27.82
Nek3	2.66	2.54	2.55	2.81
Nek4	8.28	8.8	9.03	9.43
Nek5	0.21	0.05	0.04	0
Nek6	60.88	58.37	62.22	60.54
Nek7	82.54	79.88	84.65	92.8
Nek8	8.83	7.26	7.12	8.44
Nek9	87.1	82.56	80.77	86.46
Nelfa	23.65	19.48	24.33	23.03
Nelfb	41.27	41.28	40.14	42.13
Nelfcd	31.83	31.84	33.24	32.45
Nelfe	47.08	49.1	54.67	53.18
Nell1	0.04	0	0	0
Nell1os	0	0	0	0
Nell2	0.19	0.31	0.42	0.66
Nemf	39.01	39.74	35.44	41.43
Nenf	151.56	139.45	160.48	140.41
Neo1	57	53.19	45.89	52.08
Nepn	0.07	0.14	0.11	0.07
Nes	2.78	2.72	8.64	10.81
Nespas	0.33	0.22	0.55	0.33
Net1	38	37.17	32.81	37.12
Neto1	0.14	0.03	0.17	0.03
Neto2	5.16	4.34	4.04	4.99
Neu1	12.12	12.47	12.62	14.57
Neu2	0.08	0	0	0.4
Neu3	4.13	4.42	4.4	4.37
Neu4	0	0	0	0
Neurl1a	0.77	1.29	5.06	5.22
Neurl1b	0.95	0.7	0.86	0.94
Neurl2	4.97	3.85	3.87	4.23
Neurl3	0.77	0.43	0.6	0.33
Neurl4	15.86	14.72	13.57	13.5
Neurod1	0	0	0	0
Neurod2	0	0	0	0
Neurod4	0	0	0	0
Neurod6	0	0	0	0
Neurog1	0	0	0	0
Neurog2	0	0	0	0
Neurog3	0.08	0	0	0
Nexn	1.89	2.3	3.27	3.08
Nf1	15.65	14.04	12.82	14.79
Nf2	43.3	40.19	40.51	42.91
Nfam1	1.18	0.86	1.34	1.39
Nfasc	0.48	0.37	0.54	0.35
Nfat5	38.02	32.21	33.06	36.25
Nfatc1	9.69	8.08	8.07	9.62
Nfatc2	0.73	0.78	1.18	1.34
Nfatc2ip	10.06	10.54	9.43	10.45
Nfatc3	38.37	34.44	33.73	39.38
Nfatc4	67.12	65.44	64.88	72.04
Nfe2	0.09	0.09	0.22	0.34
Nfe2l1	159.85	156.46	145.38	152.97
Nfe2l2	157.49	158.73	150.91	158.28
Nfe2l3	1.32	1.45	1.18	0.87
Nfia	41.4	39.39	32.24	38.61
Nfib	31.44	30.67	31.32	32.75
Nfic	50.4	45.65	46.04	48.34
Nfil3	155.17	140.66	134.66	137.73
Nfix	121.84	119.22	104.64	112.79
Nfkb1	36.05	33.28	34.75	36.07
Nfkb2	39.89	40.49	35.82	40.46
Nfkbia	114.08	113.83	116.04	119.14
Nfkbib	38.02	37.46	35.24	34.13
Nfkbid	0.31	0.31	0.36	0.25
Nfkbie	4.79	3.53	5.09	3.76
Nfkbil1	18.37	20.92	15.77	17.09
Nfkbiz	30.82	29.62	30.89	33.69
Nfrkb	11.24	11.39	9.62	10.81
Nfs1	51.41	48.13	52.43	52.57
Nfu1	63.46	59.58	63.76	62.78
Nfx1	55.41	52.76	51.54	52.55
Nfxl1	25.44	26.45	23.12	26.06
Nfya	34.37	35.32	33.5	33.99
Nfyb	23.03	22.56	23.04	24.43
Nfyc	18.92	22.01	20.36	19.15
Ngb	0.39	0.31	0.13	0.47
Ngdn	54.75	51.56	53.22	46.52
Ngef	0.49	0.18	0.45	0.45
Ngf	19.36	15.46	15.51	16.51
Ngfr	36.06	34.42	25.22	24.1
Ngfrap1	73.1	70.07	88.01	80.13
Ngly1	29.77	28.08	26	27.81
Ngp	0.33	0	1.2	0.22
Ngrn	25.01	24.58	28.85	29.25
Nhej1	4.37	3.4	3.91	2.79
Nhlh1	0	0.05	0	0.05
Nhlh2	0	0	0.03	0
Nhlrc1	2.66	2.58	2.94	3.08
Nhlrc2	12.94	11.83	10.57	11.89
Nhlrc3	17.42	17.73	17.79	21.78
Nhlrc4	0	0	0.05	0
Nhp2	79.88	83.33	85.2	79.65
Nhp2l1	141.16	149.35	134.37	141.64
Nhs	0.59	0.36	0.69	0.88
Nhsl1	4.47	4.06	4.03	4.07
Nhsl2	1.03	0.83	0.87	1.23
Nicn1	23.02	20.45	21.06	23.21
Nid1	415.02	377.86	316.75	356.47
Nid2	264.96	236.58	200.71	212.15
Nif3l1	21.74	20.83	21.47	22.41
Nifk	63.51	65.83	63.09	63.48
Nim1k	3.14	2.9	3.44	3.36
Nin	26.85	25.2	23.46	24.6
Ninj1	50.98	54.32	79.73	78.96
Ninj2	0	0	0	0.16
Ninl	5.8	5.13	3.79	4.18
Nip7	27.21	26.94	25.21	26.18
Nipa1	13.48	14.84	13.22	14.48
Nipa2	36.87	35.94	32.36	36.51
Nipal1	1.11	1.36	1.73	1.62
Nipal2	0.22	0.38	0.51	0.58
Nipal3	0.32	0.17	0.51	0.44
Nipal4	0.49	0.22	0.25	0.56
Nipbl	31.9	29.45	29.37	30.31
Nipsnap1	1.67	1.59	1.51	1.66
Nipsnap3a	0	0	0	0
Nipsnap3b	38.23	35.52	39.85	40.23
Nisch	233.24	219.38	208.8	221.93
Nit1	40.99	39.14	38.14	39.39
Nit2	41.43	45.25	44.13	45.49
Nkain1	28.47	27.52	20.73	24.62
Nkain2	0	0	0.03	0.04
Nkain3	0.09	0.03	0.11	0.17
Nkain4	0.15	0.15	0.13	0
Nkap	12.07	13.29	11.57	13.71
Nkapl	1.83	1.81	2.55	1.91
Nkd1	10.42	9.84	8.44	7.15
Nkd2	0.96	1.14	0.83	1.37
Nkg7	0	0	0	0
Nkiras1	4.51	4.89	4.31	4.62
Nkiras2	40.43	38.13	39.02	40.34
Nkpd1	0.13	0.09	0.04	0.13
Nkrf	8.34	9.37	10.33	8.6
Nktr	65.75	57.94	53.53	60.07
Nkx1-1	0	0	0	0.1
Nkx1-2	0	0	0	0
Nkx2-1	0	0	0	0
Nkx2-2	0	0	0	0
Nkx2-2os	0	0	0	0
Nkx2-3	0	0	0	0
Nkx2-4	0	0	0	0
Nkx2-5	0.08	0	0.07	0.17
Nkx2-6	0	0	0	0
Nkx2-9	0	0	0	0
Nkx3-1	0	0	0	0.04
Nkx3-2	0.09	0	0.07	0
Nkx6-1	0.21	0.42	0.18	0.28
Nkx6-2	0.1	0	0	0
Nkx6-3	0	0.06	0	0
Nle1	19.7	20.21	18.47	19.33
Nlgn1	0.11	0.06	0.04	0.11
Nlgn2	35.64	33.67	28.46	31.42
Nlgn3	0.28	0.56	0.53	0.44
Nlk	8.98	9.49	7.96	8.81
Nln	17.54	16.24	16.01	16.69
Nlrc3	0.31	0.25	0.36	0.25
Nlrc4	0.13	0.06	0.08	0.13
Nlrc5	1.21	1.35	1.68	1.71
Nlrp10	0.11	0.05	0.05	0.05
Nlrp12	0	0	0	0
Nlrp14	0	0	0	0
Nlrp1a	0.15	0.05	0.02	0.03
Nlrp1b	0	0.03	0.02	0.09
Nlrp1c-ps	0	0	0	0
Nlrp2	0	0	0	0
Nlrp3	0.31	0.51	0.41	0.43
Nlrp4a	0	0	0	0
Nlrp4b	0	0	0.03	0
Nlrp4c	0	0	0	0
Nlrp4e	0	0	0	0
Nlrp4f	0.1	0.03	0.03	0
Nlrp4g	0.05	0.05	0	0
Nlrp5	0	0.04	0	0
Nlrp5-ps	2.23	1.85	3.07	2.57
Nlrp6	0	0	0.02	0.03
Nlrp9a	0	0	0	0
Nlrp9b	0	0.04	0	0
Nlrp9c	0	0	0	0
Nlrx1	7.12	7.97	8.13	7.17
Nmb	6.25	4.83	6.18	5.43
Nmbr	0.11	0	0	0.11
Nmd3	61.43	59.54	57.58	60.86
Nme1	99.56	101.76	114.75	100.04
Nme2	1156.46	1193.99	1295.86	1118.67
Nme3	9.66	6.99	10.4	6.84
Nme4	29.15	26.45	29.57	25.68
Nme5	0	0.47	0.4	0
Nme6	13.17	12.91	11.31	15.12
Nme7	19.78	18.38	19.45	16.8
Nme8	0	0	0	0.07
Nme9	0	0	0	0
Nmi	3.26	3.91	2.91	3.53
Nmnat1	7.8	8.4	9.6	7.9
Nmnat2	14.34	12.83	11.03	13.04
Nmnat3	3.75	3.77	3.9	3.27
Nmral1	10.48	10.71	11.97	12.76
Nmrk1	7.97	7.2	7.43	9.32
Nmrk2	0.27	0.27	0.85	0.88
Nms	0	0	0	0
Nmt1	112.14	118.34	111.88	116.05
Nmt2	31.6	31.25	32.8	34.79
Nmu	0.32	0.8	0.54	0.16
Nmur1	0	0	0	0
Nmur2	0	0	0	0
Nnat	4.58	4.57	3.77	2.96
Nnmt	171.85	186.7	189.67	181.3
Nnt	12.69	13.85	11.13	13.12
Noa1	35.59	33.21	32.16	34.41
Nob1	51.05	51.38	50.43	51.36
Nobox	0	0	0	0
Noc2l	77.71	78.88	74.18	79.3
Noc3l	22.89	21.14	21.53	23.37
Noc4l	22.98	20.93	22.51	22.81
Nod1	35.81	32.12	36.27	37.3
Nod2	0.03	0.13	0.13	0.16
Nodal	0	0	0	0
Nog	3	3.1	2.34	2.14
Nol10	22.16	22.35	23.68	21.65
Nol11	29.45	28.39	29.84	35.13
Nol12	20.89	23.48	22.69	21.98
Nol3	3.69	4.12	4.02	4.97
Nol4	0.07	0.1	0.12	0.02
Nol4l	1.19	1.12	0.74	1.23
Nol6	36.43	34.45	30.71	32.35
Nol7	21.04	20.48	21.64	20.79
Nol8	24.23	24.93	21.83	24.3
Nol9	40.44	39.01	39.28	41.68
Nolc1	74.18	68.32	65.14	69.99
Nom1	31.49	33	32.18	32.9
Nomo1	146.13	141.03	134.98	138.18
Nono	267.8	258.75	254.3	258
Nop10	132.38	119.59	122.36	117.35
Nop14	47.09	51.17	46.21	49.07
Nop16	51.35	58.24	53.3	54.08
Nop2	66.78	65.33	58.1	60.75
Nop56	151.07	153.32	143.44	144.6
Nop58	129.51	133.63	125.33	131.7
Nop9	24.18	23.08	21.82	23.59
Nos1	0.11	0.15	0.14	0.15
Nos1ap	0.99	0.66	1.1	0.66
Nos2	0.4	0.49	0.74	0.4
Nos3	0.35	0.35	0.52	0.65
Nosip	40.14	38.17	41.11	39.47
Nostrin	0.35	0.96	1.1	0.69
Notch1	16.69	14.85	14.17	16.66
Notch2	30.42	26.76	24.91	28.51
Notch3	9.58	8.48	9.7	11.38
Notch4	3.71	3.21	4.62	5.29
Noto	0	0	0	0
Notum	27.55	29.48	26.78	26.93
Nov	0.84	0.78	1.32	1.73
Nova1	11.72	12.25	10.99	12.87
Nova2	0.39	0.39	0.3	0.2
Nox1	0	0	0.05	0.05
Nox3	0	0	0	0.07
Nox4	4.52	4.8	6.02	5.28
Noxa1	0	0	0	0
Noxo1	1.28	0.88	0.98	1.55
Noxred1	0.45	0.62	0.53	0.9
Npas1	0.18	0.3	0.3	0.48
Npas2	3.61	3.08	2.86	3.3
Npas3	0.02	0.02	0.02	0.04
Npas4	0.19	0.15	0.03	0.15
Npat	12.25	12.33	10.53	12.79
Npb	0.25	0	0.21	0
Npbwr1	0	0	0	0
Npc1	44.23	40.2	41.61	46.72
Npc1l1	0.03	0	0.02	0
Npc2	481.6	490.45	490.85	504.32
Npcd	0	2.49	2.15	2.6
Npdc1	107.7	110.39	108.69	108.22
Npepl1	40.59	37.42	39.96	43.31
Npepps	87.47	86.47	86.64	89.64
Npff	2.72	2.95	3.25	2.45
Npffr1	0.1	0.1	0	0
Npffr2	0.08	0	0.06	0
Nphp1	15.99	16.42	15.34	15.16
Nphp3	8.01	6.88	7.75	8.77
Nphp4	2.94	3.01	2.54	2.78
Nphs1	0	0	0	0
Nphs1os	0	0	0	0
Nphs2	0	0	0.03	0
Npl	12.77	12.56	13.16	13.26
Nploc4	50.42	48.08	46.4	50.5
Npm1	1432.27	1504.48	1490.02	1461.48
Npm2	0.39	0.39	0.44	0.65
Npm3	83.18	85.49	83.56	79.44
Npm3-ps1	0	0.19	0.31	0.53
Npnt	2.32	2.48	3.75	3.81
Nppa	0.48	0	0.4	0
Nppb	0.17	0.17	0	0
Nppc	0.37	0.25	0.62	0.74
Npr1	7.15	6.45	8.11	8.26
Npr2	26.22	22.73	25.6	28.54
Npr3	8.76	8.66	4.16	4.82
Nprl2	13.48	11.2	13.44	13.42
Nprl3	17.53	16.9	16.75	17.05
Nps	0.15	0	0.13	0.15
Npsr1	0	0	0	0
Nptn	228.23	231.82	215.48	227.32
Nptx1	0.79	0.78	0.77	0.83
Nptx2	1.26	1.16	0.49	0.82
Nptxr	6.69	4.17	5.7	6.2
Npvf	0	0	0	0
Npw	0	0.22	0.38	0.23
Npy	5.37	8.86	10.46	7.13
Npy1r	0.66	0.61	0.31	0.33
Npy2r	0.7	0.61	0.31	0.4
Npy4r	0	0	0	0
Npy5r	0	0.05	0	0
Npy6r	0	0	0	0
Nqo1	16.05	15.97	14.01	16.14
Nqo2	15.79	16.66	16.78	17.72
Nr0b1	0	0	0	0
Nr0b2	0	0.11	0	0
Nr1d1	31.32	30.39	27.72	30.95
Nr1d2	14.45	15.04	11.71	13.02
Nr1h2	64.04	64.9	62.8	67.69
Nr1h3	9.59	9.38	11	13.05
Nr1h4	2.52	2.11	1.79	3.63
Nr1h5	0	0	0	0
Nr1i2	0	0	0.04	0
Nr1i3	0.1	0	0	0
Nr2c1	9.53	8.39	9	10.03
Nr2c2	16.94	14.6	13.68	16.54
Nr2c2ap	25.07	23.79	27.85	25.22
Nr2e1	0	0	0	0
Nr2e3	0	0	0	0
Nr2f1	14	15.71	13.11	13.01
Nr2f2	38.98	40.14	36.93	40.48
Nr2f6	63.23	64.44	66.26	66.36
Nr3c1	34.12	32.84	32.53	35.85
Nr3c2	0.63	0.21	0.33	0.33
Nr4a1	52.13	48.24	42.36	41.81
Nr4a2	5.59	5.61	4.01	5.06
Nr4a3	1.31	1.26	1.65	1.77
Nr5a1	0	0	0.03	0
Nr5a2	0.2	0.2	0.08	0.07
Nr6a1	1.37	1.34	1.13	1.51
Nradd	17.67	19.14	17.53	21.88
Nrap	0.46	0.41	2.49	2.13
Nrarp	1.4	0.95	1.29	1.2
Nras	29.93	29.77	33.09	34.65
Nrbf2	48.16	51.37	46.31	53.6
Nrbp1	79.64	78.75	81.85	84.38
Nrbp2	8.5	8.96	8.68	11.58
Nrcam	10.9	10.53	9.49	10.72
Nrd1	110.88	112.1	107.44	112.74
Nrde2	6.61	6.95	6.15	5.34
Nrep	4.23	4.98	9.81	10.14
Nrf1	16.86	16.51	17.17	17.6
Nrg1	0.83	0.65	0.15	0.59
Nrg2	0.17	0.17	0.07	0.22
Nrg3	0	0	0	0
Nrg3os	0	0	0	0
Nrg4	1.38	1.32	1.15	1.44
Nrgn	0.59	0.59	0.66	0.88
Nrip1	47.61	40.27	39.54	40.78
Nrip2	10.37	10.08	8.39	10.2
Nrip3	0.03	0.09	0.16	0.25
Nrk	0.09	0.09	0.17	0.11
Nrl	0	0	0	0
Nrm	12.47	14.92	13.16	15.78
Nrn1	63.62	68.77	77.81	76.58
Nrn1l	0.22	0.22	0.74	0.67
Nron	0.03	0	0.03	0
Nrp	6.13	7.34	7	6.41
Nrp1	162.19	161.03	157.88	178.17
Nrp2	28.99	25.03	25.26	25.94
Nrros	2.8	2.05	2.86	3.2
Nrsn1	0	0	0	0
Nrsn2	0	0	0	0
Nrtn	1.9	1.88	2.65	1.39
Nrxn1	0.07	0.11	0.06	0.04
Nrxn2	0.33	0.51	0.34	0.52
Nrxn3	0	0	0.12	0.02
Nsa2	178.79	175.35	167.16	169.45
Nsd1	30.91	26.76	26.62	28.48
Nsdhl	79.96	77.73	67.71	70.49
Nsf	31.28	31.2	28.9	32.83
Nsfl1c	104.33	103.07	101.59	99.37
Nsg1	48.01	47.27	40.46	39.07
Nsg2	0.12	0.29	0.32	0.17
Nsl1	9.22	8.1	10.23	9.22
Nsmaf	31.71	30.91	25.95	29.89
Nsmce1	43.82	46.99	53.92	48.45
Nsmce2	34.55	36.15	31.59	31.69
Nsmce4a	52.72	61.67	55.04	58.56
Nsmf	28.69	27.87	25.82	28.78
Nsun2	77.99	79.12	75.79	77.89
Nsun3	8.91	10.33	9.5	10.29
Nsun4	11.1	10.54	10.15	9.97
Nsun5	12.61	12.58	12.51	10.73
Nsun6	5.11	3.78	4.47	4.42
Nsun7	1.08	1.12	0.66	1.09
Nt5c	69.28	77.26	75.07	74.06
Nt5c1a	0	0	0	0
Nt5c1b	0.07	0.07	0.06	0
Nt5c2	21.83	20.16	21.22	22.24
Nt5c3	23.77	26.48	28.97	27.88
Nt5c3b	34.9	33.98	33.68	36.53
Nt5dc1	9.71	10.2	9.4	10.48
Nt5dc2	250.01	234.39	199.28	211.15
Nt5dc3	9.48	8.68	7.75	7.44
Nt5e	6.22	6.63	13.45	13.88
Nt5m	19.74	17.42	19.34	18.97
Ntan1	54.63	56.77	62.46	57.75
Ntf3	0	0	0	0
Ntf5	0.32	0.25	0.21	0.25
Nthl1	5.03	5.69	7.7	7.51
Ntm	0	0.07	0.23	0
Ntmt1	51.19	57.47	52.6	56.42
Ntn1	4.31	4.31	4.85	4.8
Ntn3	0.42	0.42	0.5	0.5
Ntn4	6.95	6.99	8.13	9.59
Ntn5	0	0	0.05	0.14
Ntng1	0.34	0.05	0.22	0.23
Ntng2	11.11	12.74	11.37	11.02
Ntpcr	24.39	24.26	23.81	25.61
Ntrk1	0.05	0	0.12	0
Ntrk2	16.1	15.59	8.27	9.62
Ntrk3	0.1	0.04	0.03	0.04
Nts	3.27	4.1	1.82	2.49
Ntsr1	0	0	0	0
Ntsr2	0	0	0	0
Nuak1	14.07	12.27	12.02	13.31
Nuak2	2.98	3.06	3.48	3.75
Nub1	41.56	41.59	40.32	42.25
Nubp1	30.53	30.12	33.21	32.73
Nubp2	52.74	49.06	48.86	48
Nubpl	9.68	8.95	13.03	10.82
Nucb1	457.44	444.12	407	431.62
Nucb2	234.31	236.73	207.12	229.25
Nucks1	63.38	58.8	56.3	60.94
Nudc	139.22	146.38	141.14	144.72
Nudcd1	21.2	21.51	19.74	22.87
Nudcd2	115.03	128.48	120.15	122.55
Nudcd3	25.86	23.95	23.84	24.14
Nudt1	18.37	18.75	22.55	20.92
Nudt10	0.19	0.16	0.77	0.18
Nudt11	0.39	0.22	0.68	0.63
Nudt12	4.8	5.35	4.38	4.73
Nudt13	5.6	5.65	6.16	7.34
Nudt14	12.23	10.61	11.33	14.84
Nudt15	1.1	0.8	0.92	1.09
Nudt16	9.98	10.97	10.3	11.27
Nudt16l1	31.27	37.24	35.42	39.52
Nudt17	0.7	0.89	1.33	1.16
Nudt18	8.86	8.94	8.83	10.56
Nudt19	28.01	30.96	31.01	24.65
Nudt2	22.87	23.88	26.11	24.31
Nudt21	138.28	142.56	136.03	131.19
Nudt22	11.72	12.76	17.5	14.25
Nudt3	85	81.85	85.66	79.65
Nudt4	170.19	171.77	154.58	157.28
Nudt5	45.3	45.25	49.84	51.98
Nudt6	49.29	44.43	40.67	41.02
Nudt7	16.15	16.68	17.5	17.65
Nudt8	35.68	40.86	43.78	35.52
Nudt9	72.68	77.18	78.14	74.13
Nuf2	35.07	34.37	35.45	35.63
Nufip1	10.09	11.49	9.98	10.2
Nufip2	27.75	26.46	24.97	26.86
Nuggc	0.1	0.14	0.2	0.19
Numa1	58.23	52.07	48.95	52.65
