WT_1	WT_2	KO_1	KO_2
Klri2	0.03	0	0	0.03
Klrk1	0.03	0.03	0.11	0.04
Kmo	0.04	0.13	0.1	0
Kmt2a	14.83	12.79	14.74	12.88
Kmt2b	14.73	13.62	14.98	14.25
Kmt2c	7.91	6.96	8.27	6.96
Kmt2d	13.04	12.49	12.16	10.68
Kmt2e	24.46	26.64	35.27	30.2
Kncn	0	0	0	0
Kndc1	0	0.01	0.02	0
Kng1	1.29	0.55	0.41	0
Kng2	4.89	4.73	2.55	3.09
Knop1	22.97	26.67	30.46	27.82
Knstrn	26.41	29.42	27.4	28.6
Kntc1	13.87	11.7	17.72	15.05
Kpna1	27.67	23.21	35.04	33.93
Kpna2	227.6	202.27	226.51	231.82
Kpna3	49.32	44.79	60.72	57.95
Kpna4	98.53	82.5	106.51	102.19
Kpna6	37.22	34.27	44.63	39.96
Kpna7	0	0	0	0
Kpnb1	286.64	246.02	282.02	268.54
Kprp	0.16	0.16	0.26	0.14
Kptn	14.51	16.71	11.38	11.44
Kras	39.58	35.01	49.21	45.2
Krba1	2.83	2.59	2.42	2.53
Krcc1	81.44	79.01	82.94	81.57
Kremen1	33.53	29.38	39.87	40.18
Kremen2	0	0	0.17	0.06
Kri1	31.4	29.07	29.97	27.15
Krit1	14.36	14.22	16.3	14.64
Krr1	19.69	16.32	18.89	19.58
Krt1	0.09	0	0	0.05
Krt10	1.65	3.06	1.97	2.47
Krt12	0	0	0	0
Krt13	0.17	0.26	0	0.1
Krt14	1.69	1.84	54.86	48.08
Krt15	0.07	0	0	0
Krt16	0	0	2.29	0.63
Krt17	1.87	2.56	77.68	74.4
Krt18	3.24	6.29	20.41	12.49
Krt19	25.68	26.83	22.71	22.95
Krt2	0	0	0	0
Krt20	0.17	0.29	0.63	0.39
Krt222	0.2	0.04	0.26	0.09
Krt23	0.44	1.04	1.52	1
Krt24	0	0	0	0
Krt25	0	0	0	0.08
Krt26	0	0	0	0
Krt27	0	0	0	0
Krt28	0	0.15	0.08	0
Krt31	0	0	0	0
Krt32	0	0	0	0
Krt33a	0	0	0	0
Krt33b	0	0	0.16	0.08
Krt34	0	0	0	0
Krt35	0	0	0	0
Krt36	0.27	0.2	0	0.08
Krt39	0	0.08	0	0
Krt4	0	0	0	0
Krt40	0	0	0	0
Krt42	0	0.15	1.19	0.58
Krt5	0.3	0.67	69.56	65.46
Krt6a	0.15	0.05	15.52	15.86
Krt6b	0	0	0	0
Krt7	5.68	5.52	11.85	10.63
Krt71	0	0	0	0
Krt72	0	0	0	0
Krt73	0	0	0	0
Krt74	0	0	0	0
Krt75	0	0	0	0
Krt76	0	0	0	0
Krt77	0	0.07	0	0
Krt78	0.1	0.06	0.03	0
Krt79	0	0.11	1.27	0.72
Krt8	6.01	5.69	29.1	21.17
Krt80	8.27	7.64	14.33	12.11
Krt81	0.08	0	0.13	0
Krt82	0	0	0	0
Krt83	0.36	0.16	0.27	0.35
Krt84	0	0.04	0	0.05
Krt85	0.3	0.11	0	0
Krt86	0.21	0	0	0
Krt9	0	0	0	0
Krtap1-3	0	0	0	0
Krtap1-4	0	0	0	0
Krtap1-5	0.22	0	0	0
Krtap10-10	0	0	0	0
Krtap10-4	0	0	0	0
Krtap11-1	0	0	0	0
Krtap12-1	0	0	0	0
Krtap13	0	0	0	0
Krtap13-1	0	0	0	0
Krtap14	0	0	0	0
Krtap15	0	0	0	0
Krtap16-1	0	0	0.06	0.07
Krtap16-3	0	0	0	0
Krtap17-1	0	0	0	0
Krtap19-1	0	0	0	0
Krtap19-2	0	0	0	0
Krtap19-3	0	0	0	0
Krtap19-4	0	0	0	0
Krtap19-5	0	0	0	0
Krtap19-9b	0	0	0	0
Krtap2-4	0	0	0	0
Krtap20-2	0	0	0	0
Krtap21-1	0	0	0	0
Krtap22-2	0	0	0	0
Krtap24-1	0	0	0	0
Krtap26-1	0	0	0	0
Krtap27-1	0	0	0	0
Krtap3-1	0	0	0	0.23
Krtap3-2	0	0	0	0
Krtap3-3	0	0	0	0
Krtap31-1	0	0	0	0
Krtap31-2	0	0	0	0
Krtap4-1	0	0	0	0
Krtap4-13	0	0	0	0
Krtap4-16	0	0	0	0
Krtap4-2	0	0	0	0
Krtap4-6	0	0	0	0
Krtap4-7	0	0	0	0
Krtap4-8	0.19	0	0	0
Krtap4-9	0	0	0	0
Krtap5-1	0	0	0	0.2
Krtap5-2	0	0	0	0
Krtap5-3	0	0	0	0
Krtap5-4	0	0	0	0
Krtap5-5	0	0	0	0
Krtap6-1	0	0	0	0
Krtap6-2	0	0	0	0
Krtap6-5	0	0	0	0
Krtap7-1	0	0	0	0
Krtap8-1	0	0	0	0
Krtap9-1	0	0	0	0
Krtap9-3	0	0	0	0
Krtap9-5	0	0	0	0
Krtcap2	326.93	423.56	397.9	410.07
Krtcap3	1.81	0.91	1.41	1.61
Krtdap	0	0	0	0
Ksr1	18.37	16.34	18.05	14.83
Ksr2	0	0	0	0
Kti12	39.9	34.79	36.67	35
Ktn1	57.72	59.12	66.21	60.65
Kxd1	31.11	29.97	34.57	36.47
Ky	0	0	0	0.02
Kynu	0	0	0	0
L1cam	0.41	0.5	0.56	0.51
L1td1	0	0	0	0
L2hgdh	9.17	7.5	9.44	8.99
L3hypdh	27.57	26.43	25.14	25.38
L3mbtl1	0	0.04	0	0
L3mbtl2	14.04	13.3	10.86	13.44
L3mbtl3	9.04	9.05	10.78	9.23
L3mbtl4	0	0.02	0.03	0
LOC100038947	0.34	0.78	0.82	1.01
LOC100040786	0.1	0	0	0
LOC100043315	0	0	0	0
LOC100048884	0	0	0	0
LOC100049077	1.14	0.67	0.76	0.79
LOC100125594	0	0	0	0
LOC100502896	0	0	0	0
LOC100503496	0.55	1.22	1.86	2.87
LOC100504039	0	0	0	0
LOC100504703	2.53	4.25	1.84	2.87
LOC100505025	0.07	0.08	0.08	0
LOC100861615	0	0	0	0
LOC100861978	0.53	0.21	0.2	0.35
LOC100862015	0	0	0	0
LOC100862268	0	0	0	0
LOC101055749	0	0	0	0
LOC101055863	0	0	0	0
LOC102631757	0.07	0	0	0
LOC102634401	0	0	0	0.3
LOC102636514	0	0	0	0
LOC105245869	0	0	0	0
LOC105246506	0.1	0.15	0.11	0.06
LOC106740	21.06	19.76	17.33	13.81
LOC432842	0.03	0	0	0
LOC666331	0	0	0	0
Lacc1	15.01	13.86	13.79	12.36
Lace1	5.06	4.17	5.57	5.84
Lactb	16.4	14.67	14.13	13.56
Lactb2	20.9	22.64	29.78	28.61
Lactbl1	0	0	0	0
Lad1	0.26	0.15	2.57	2.09
Lag3	0.28	0.28	0.43	0.38
Lage3	55.86	63.79	53.45	54.33
Lair1	0.72	0.46	0.88	0.81
Lalba	0	0	0	0.55
Lama1	3.78	2.97	3.08	2.88
Lama2	43.8	32.18	41.46	36.52
Lama3	0.09	0.11	3.4	3.23
Lama4	129.26	118.41	180.88	162.82
Lama5	4.87	4.15	5.43	4.83
Lamb1	161.97	141.18	147.84	135.57
Lamb2	247.08	216.26	224.79	213.36
Lamb3	0.49	0.27	6.92	5.96
Lamc1	333.05	283.16	381.78	348.86
Lamc2	8.56	8.6	23.15	19.69
Lamc3	0.13	0.07	0.26	0.1
Lamp1	751.45	774.34	889.83	849.42
Lamp2	417.8	395.56	473.78	449.83
Lamp3	0	0	0.04	0.07
Lamp5	0	0	0	0
Lamtor1	157.04	159.15	143.26	148.17
Lamtor2	166.54	191.17	153.23	155.38
Lamtor3	76.55	76.79	91.03	90.74
Lamtor4	70.44	76.48	46.54	57.03
Lamtor5	97.25	94.66	96.29	92.43
Lancl1	11.23	11.97	10.81	11.53
Lancl2	13.42	12.91	13.6	12.44
Lancl3	0.08	0.06	0.24	0.13
Lao1	0	0	0	0
Lap3	87.01	88.74	99.66	97.84
Laptm4a	456.87	488.28	590.32	583.42
Laptm4b	37.03	33.69	28.46	27.79
Laptm5	8.36	8.67	14.92	12.73
Large	65.41	52.08	58.71	56.8
Larp1	113.5	111.29	109.32	109.27
Larp1b	16.45	21.18	19.53	20.76
Larp4	40.19	30.12	44.03	40.97
Larp4b	48.15	40.25	51.78	42.57
Larp6	8.21	8.53	7.29	9.43
Larp7	52.06	60.84	53.16	56.33
Lars	179.99	163.14	159.96	153.18
Lars2	57.7	40.42	79.9	73.05
Las1l	42.48	43.34	38.7	42.88
Lasp1	316.24	286.82	337.78	323.64
Lat	1.02	0.75	0.4	0.31
Lat2	6.87	5.63	5.88	5.38
Lats1	29.77	24.51	35.44	30.56
Lats2	66.22	51.94	77.16	72.14
Lax1	0.05	0.05	0.16	0.06
Layn	46.27	45.3	53.98	50.79
Lbh	112.27	111.37	99.72	100.74
Lbhd1	0	0	0	0
Lbp	35.82	37.38	52.18	52.21
Lbr	34.65	33.04	38.9	39.91
Lbx1	0.27	0	0	0
Lbx2	0.43	0.87	1.26	0.16
Lca5	4.67	4.11	5.69	5.09
Lca5l	1.91	1.78	1.66	1.97
Lcat	2.42	2.77	2.09	0.95
Lce1a1	0	0	0	0
Lce1a2	0	0	0	0
Lce1b	0.19	0	0	0
Lce1c	0	0	0	0
Lce1d	0	0	0	0
Lce1e	0	0	0	0
Lce1f	0	0	0	0.38
Lce1g	0	0	0	0.43
Lce1h	1.02	0.17	0.37	0.39
Lce1i	0	0.16	0	0
Lce1j	0	0	0	0
Lce1k	0	0	0	0
Lce1l	0	0.36	0	0.2
Lce1m	0	0	0	0
Lce3a	0	0	0	0
Lce3b	0	0	0	0
Lce3c	0	0.22	0	0
Lce3d	0	0	0	0
Lce3e	0	0.2	0	0
Lce3f	0.2	0	0	0
Lce6a	0	0	0.16	0
Lck	2.74	2	3.05	2.68
Lclat1	27.41	24.91	31.21	30.97
Lcmt1	25.61	29.19	24.06	25.2
Lcmt2	9.86	9.31	9.13	9.81
Lcn10	0	0	0	0
Lcn11	0	0	0	0
Lcn12	0	0	0	0
Lcn2	10.33	10.71	41.05	37.52
Lcn3	0	0	0	0
Lcn4	0	0	0	0
Lcn5	0	0	0	0
Lcn6	0	0	0	0
Lcn8	0	0	0	0
Lcn9	0	0	0	0
Lcor	1.19	0.85	1.38	1.43
Lcorl	4.12	3.37	4.47	3.93
Lcp1	16.17	14.7	24.98	20.6
Lcp2	0.98	1.85	2.65	2.79
Lct	0.05	0.09	0.02	0.08
Lctl	0	0	0.13	0.07
Ldah	28.6	28.15	28.45	26.75
Ldb1	92.85	100.89	98.1	111.67
Ldb2	5.95	7.08	6.52	6.35
Ldb3	1.91	2.27	5.58	5.58
Ldha	1286.81	1282.88	1619.89	1685.85
Ldhal6b	0.08	0.16	0.26	0.18
Ldhb	26.21	26.06	17	15.64
Ldhc	0	0	0	0
Ldhd	0.3	0.25	0.27	0.4
Ldlr	114.01	100.28	96.79	89.57
Ldlrad1	0	0	0.13	0
Ldlrad2	0.12	0.43	0	0
Ldlrad3	11.5	10.87	15.63	14.35
Ldlrad4	15.57	14.46	23	20.34
Ldlrap1	26.41	24.6	23.99	25.88
Ldoc1	0	0	0.09	0
Ldoc1l	5.7	5.08	5.44	4.9
Leap2	0	0	0	0
Lect1	0.08	0	0.09	0
Lect2	0.13	0	0	0
Lef1	0.29	0.29	0.3	0.38
Lefty1	5.89	4.74	5.44	5.33
Lefty2	0	0	0	0.05
Lekr1	1.4	1.41	1.88	1.3
Lelp1	0	0	0	0
Lemd1	0	0.12	0	0
Lemd2	67.58	66.26	53.59	57.17
Lemd3	17.63	11.69	15.9	15.1
Lenep	3.61	4.74	3.94	4.1
Leng1	17.98	19.36	15.29	15.83
Leng8	22.94	28.45	29.47	27.21
Leng9	6.64	7.17	6.16	6.48
Leo1	35.06	33.34	42.14	41.8
Lep	0	0.03	0	0
Lepr	0.16	0.16	0.07	0.2
Leprot	129.85	123.01	137.11	130.52
Leprotl1	64.79	56.93	68.1	69.73
Letm1	32.08	31.54	33.18	32.39
Letm2	1.59	1.92	2.08	2.16
Letmd1	24.51	24.08	22.72	23.53
Lfng	12.29	10.05	9.65	8.93
Lgals1	2422.4	3008.39	2897.27	3174.9
Lgals12	0	0.28	0.17	0.05
Lgals2	0.41	0.21	0.23	0
Lgals3	167.51	182.95	238.88	246.14
Lgals3bp	573.52	527.65	749.99	716.89
Lgals4	0.55	0.4	0.51	0
Lgals6	0	0.65	0	1.18
Lgals7	0.62	0.83	6.27	7.22
Lgals8	69.97	70.92	81.84	77.29
Lgals9	121.62	104.76	165.25	168.15
Lgalsl	121.36	108.42	139.42	136.02
Lgi1	0.49	0.54	0.48	0.7
Lgi2	52.19	53.89	58.66	54.48
Lgi3	3.87	4.78	5.5	5.96
Lgi4	4.14	3.69	3.59	2.98
Lgmn	217.75	199.46	219.88	215.13
Lgr4	43.46	38.29	34.67	31.09
Lgr5	1.2	1.1	1.01	0.97
Lgr6	10.46	7.75	7.43	7.07
Lgsn	0	0	0	0.07
Lhb	0	0	0	0
Lhcgr	0	0	0	0
Lhfp	168.15	146.68	190.49	185.28
Lhfpl1	0	0	0.07	0.07
Lhfpl2	43.87	43.94	67.17	62.25
Lhfpl3	0	0	0.08	0
Lhfpl4	1.42	1.57	1.07	1.38
Lhfpl5	0	0	0	0
Lhpp	13.93	17.1	11.08	13.42
Lhx1	0	0	0	0
Lhx1os	0	0	0	0
Lhx2	0.97	0.59	1.37	1.59
Lhx3	0	0	0	0
Lhx4	0	0	0	0
Lhx5	0.04	0	0	0
Lhx6	0.9	1.15	1.73	1.4
Lhx8	11	12.29	8.99	6.97
Lhx9	0.24	0.11	0.43	0.14
Lias	37.37	36.89	34.61	34.07
Lif	23.4	19.13	25.46	26.1
Lifr	11.28	8.99	10.94	8.22
Lig1	48.75	51.93	49.97	48.14
Lig3	17.71	15.3	21.85	19.47
Lig4	7.2	7.73	7.4	7.02
Lilr4b	9.47	7.75	20.32	15.46
Lilra5	0.05	0	0	0
Lilra6	0.06	0.12	0.06	0
Lilrb4a	15.67	19.46	29.03	26.97
Lim2	0.14	0	0	0
Lima1	251.7	229.27	269.29	249.03
Limch1	2.65	2.44	2.74	2.25
Limd1	42.73	41.33	42.55	37.78
Limd2	36.31	44.55	40.89	43.91
Lime1	6.72	7.93	6.71	6.65
Limk1	21.87	22.79	26.79	25.87
Limk2	25.42	23.98	27.41	26.05
Lims1	114.12	93.45	139.45	132.33
Lims2	28.31	25.48	25.97	27.08
Lin28a	0	0	0	0
Lin28b	0.06	0.02	0.04	0
Lin37	21.66	22.36	16.56	15.78
Lin52	8.61	8.37	6.62	9.71
Lin54	12.18	8.95	14.31	13.16
Lin7a	0.06	0.02	0.22	0.1
Lin7b	1.5	1.18	0.91	0.19
Lin7c	40.79	33.78	41.72	37.77
Lin9	8.07	8.35	12.07	12.11
Linc-md1	0	0	1.05	0.82
Lincenc1	0.87	0.36	1.47	0.78
Lincpint	0.37	0.21	0.07	0
Lincppara	2.88	5.2	4.03	3.27
Lincred1	0.02	0	0.02	0.05
Lingo1	4.83	4.67	5.71	5.9
Lingo2	0	0.05	0.07	0.03
Lingo3	0	0	0.03	0
Lingo4	0	0	0	0
Lins	4.25	4.68	5.47	4.77
Lipa	76.14	71.27	90.37	82.69
Lipc	0	0.06	0.06	0.07
Lipe	4.04	4.35	4.45	3.49
Lipf	0	0	0	0
Lipg	1.1	0.7	0.79	0.89
Liph	0.35	0.24	0.35	0.2
Lipi	0	0	0	0
Lipk	0	0	0	0
Lipm	0.04	0.08	0.04	0.05
Lipn	0.23	0.08	0.25	0.26
Lipo1	17.6	16.19	21.64	20.83
Lipt1	4.42	4.75	4.59	4.52
Lipt2	6.41	5.44	8.01	6.85
Litaf	132.97	137.74	177.72	171.93
Lix1	0.74	0.79	0.89	0.56
Lix1l	99.92	88.29	87.59	83.51
Lkaaear1	0	0	0	0
Llgl1	33.44	30.19	33.2	30.6
Llgl2	2.44	1.94	2.57	1.86
Llph	108.81	126.83	122.2	128.49
Lman1	221.49	208.33	299.92	282.38
Lman1l	0.19	0.07	0.28	0.22
Lman2	85.71	86.23	92.1	94.09
Lman2l	20.66	19.84	19.49	19.3
Lmbr1	9.45	9.01	9.02	8.1
Lmbr1l	14.1	12.88	14.27	12.1
Lmbrd1	17.46	16.96	16.54	16.94
Lmbrd2	9.93	7.25	11.67	11.31
Lmcd1	12.33	10.8	15.15	15.68
Lmf1	31.05	35.03	38.8	39.11
Lmf2	88.33	82.56	90.82	86.29
Lmln	0.8	1.02	1.07	1.27
Lmna	521.52	520.83	511.97	502.63
Lmnb1	89.96	84.13	90.06	87.6
Lmnb2	23.34	18.66	26.36	23.6
Lmntd2	0.05	0.11	0.12	0.19
Lmo1	2.94	2.97	4.82	7.37
Lmo2	9.82	9.24	10.57	12.75
Lmo3	0.05	0.11	0.06	0.06
Lmo4	82.88	83.07	75.49	74.73
Lmo7	1.42	1.28	3.36	3.13
Lmod1	15.98	16.27	13.35	14.58
Lmod2	0.28	0.34	1.92	2.19
Lmod3	0.84	0.75	3.94	4.04
Lmtk2	8.41	7.04	9.63	8.78
Lmtk3	0.14	0.11	0.07	0.03
Lmx1a	0.2	0.2	0.18	0.26
Lmx1b	1.22	2.27	1.64	2.87
Lncbate1	0.13	0	0.14	0.45
Lnp	11.45	10.2	12.19	10.87
Lnpep	32.38	21.01	32.2	28.44
Lnx1	1.4	1.69	2.04	2.02
Lnx2	8.36	6.81	8.86	8.5
Loh12cr1	8.65	9.95	8.54	7.87
Lonp1	274.94	269.47	238.95	234.65
Lonp2	51.79	49.79	51.25	46.81
Lonrf1	7.88	6.18	7.87	5.62
Lonrf2	0.86	0.58	0.8	0.68
Lonrf3	2.71	2	2.79	2.94
Lor	0.38	0.25	0.34	0.21
Lox	2011.91	2008.92	2368.93	2227.83
Loxhd1	0.02	0.02	0.05	0.02
Loxl1	349.12	353.36	471.88	466.17
Loxl2	350.05	309.44	447.46	415.6
Loxl3	171.08	144.23	216.31	201.21
Loxl4	19.26	15.09	25.24	23.94
Lpar1	79.35	81.47	75.19	70.5
Lpar2	1.45	1.62	1.35	1.1
Lpar3	0.04	0.13	0.05	0.15
Lpar4	12.76	13.55	12.58	11
Lpar5	0.16	0.08	0.18	0.18
Lpar6	6.9	7.6	10.37	9
Lpcat1	15.84	15	19.97	18.37
Lpcat2	1.02	1.11	0.95	1.03
Lpcat2b	0	0	0	0
Lpcat3	60.23	59.54	65.38	66.77
Lpcat4	12.56	10.31	14.87	12.92
Lpgat1	46.07	37.86	51.06	44.15
Lpin1	10.54	9.65	8.65	7.83
Lpin2	7.79	6.93	8.77	7.76
Lpin3	11.02	11.25	14.32	13.86
Lpl	322.95	370.06	291.44	283.69
Lpo	0	0	0	0.04
Lpp	48.29	38.01	53.48	46.37
Lppos	8.94	9.62	4.23	5.37
Lppr1	0.03	0.03	0	0.03
Lppr2	25.84	24.14	23.81	22.9
Lppr3	14.55	18.28	10.9	10.58
Lppr4	0.06	0.02	0.02	0.04
Lppr5	0.03	0.05	0.03	0.03
Lpxn	3.09	2.91	5.27	4.95
Lrat	0	0	0.04	0
Lrba	6.52	4.98	6.73	6.19
Lrch1	5.61	5.34	6.29	5.79
Lrch2	4.79	5.87	6.45	6.15
Lrch3	20.69	18.43	23.94	21.69
Lrch4	16.02	15.47	16.38	14.82
Lrcol1	0	0	0	0
Lrfn1	2.86	1.68	2.08	1.85
Lrfn2	0.04	0.04	0.04	0
Lrfn3	9.59	8.47	8.62	8.56
Lrfn4	25.65	26.61	26.76	26.11
Lrfn5	0	0	0	0
Lrg1	3.36	4.06	3.66	3.62
Lrguk	0.11	0.29	0.24	0.08
Lrif1	16.94	17.64	18.19	18.8
Lrig1	27.88	23.58	27.46	27.33
Lrig2	6.91	6.05	7.37	6.42
Lrig3	17.09	13.02	19.62	17.82
Lrit1	0	0	0	0
Lrit2	0	0	0	0
Lrit3	0	0	0.12	0.06
Lrmp	0.43	0.22	0.77	1.05
Lrp1	531.06	392.95	539.31	466.84
Lrp10	109.07	90.9	100.14	94.37
Lrp11	8.24	7.92	10.15	9.93
Lrp12	21.92	19.76	25.66	24.44
Lrp1b	0	0	0.01	0
Lrp2	1.74	1.35	1.17	1.14
Lrp2bp	0.06	0.36	0.28	0.22
Lrp3	24.01	23.48	23.24	22.49
Lrp4	6.41	5.64	5.12	4.31
Lrp5	27.22	21.86	25.8	23.62
Lrp6	42.59	34.4	34.93	30.65
Lrp8	2.64	2.44	3.83	3.38
Lrpap1	71.03	73.78	74.38	76.51
Lrpprc	42.98	38.49	39.54	37.41
Lrr1	5.72	4.48	4.76	7.25
Lrrc1	7.02	5.18	5.92	5.37
Lrrc10	0.08	0	0.09	0
Lrrc10b	0.21	0.43	0.47	0.43
Lrrc14	21.87	22.17	19.67	19.46
Lrrc14b	1.5	0.8	1.82	1.56
Lrrc15	15.5	15.06	17.41	17.24
Lrrc16a	8.49	8.41	10.67	9.46
Lrrc16b	0.81	1.2	0.72	0.86
Lrrc17	88.02	112.23	78.23	70.91
Lrrc18	0	0.09	0.14	0.05
Lrrc19	0.12	0.24	0	0.14
Lrrc2	0.06	0	0.13	0.07
Lrrc20	6.62	7.78	9.7	6.84
Lrrc23	0	0.08	0	0
Lrrc24	1.06	1.07	0.9	1.13
Lrrc25	3.13	3.07	4.49	3.45
Lrrc26	0	0	0	0
Lrrc27	10.25	8.98	11.65	10.23
Lrrc28	9.32	9.44	10.03	9.87
Lrrc29	0.46	0.76	0.57	0.33
Lrrc3	2.31	1.72	1.44	1.62
Lrrc30	0	0	0	0.07
Lrrc31	0	0	0	0
Lrrc32	313.24	299.86	491.13	458.97
Lrrc34	0.18	0.25	0.46	0.34
Lrrc36	0.05	0	0.06	0.06
Lrrc38	0.05	0	0.05	0.05
Lrrc39	0.85	0.96	1.23	1.13
Lrrc3b	0.2	0.41	0.15	0.15
Lrrc4	0.33	0.09	0.17	0.21
Lrrc40	23.66	20.44	25.38	23.56
Lrrc41	56.22	52.88	60.3	57.93
Lrrc42	46.52	47.13	41.3	41.77
Lrrc43	0	0	0	0
Lrrc45	19.09	20.9	16.42	16.97
Lrrc46	1.05	0.44	1.15	0.3
Lrrc47	40.36	39.53	35.1	35.98
Lrrc48	0.24	0.06	0.2	0.75
Lrrc49	12.3	10.61	12	10.95
Lrrc4b	0.04	0	0	0.09
Lrrc4c	1.57	1.77	2.74	2.92
Lrrc51	6.85	7.15	6.7	6.91
Lrrc52	0	0	0	0
Lrrc55	0.27	0.19	0.62	0.26
Lrrc56	1.82	1.94	1.46	1.72
Lrrc57	15.34	14.56	17.96	18.53
Lrrc58	67.45	52.43	68.18	62.1
Lrrc59	281.7	254.78	339.93	350.49
Lrrc6	0	0	0	0
Lrrc61	7.35	5.53	7.58	5.86
Lrrc63	0	0	0	0
Lrrc66	0	0	0	0.04
Lrrc69	0.19	0	0.21	0
Lrrc7	0	0.03	0	0
Lrrc71	0.07	0.23	0.04	0.04
Lrrc72	0	0	0	0
Lrrc73	3.6	3.72	2.15	3.25
Lrrc74a	0.06	0	0	0
Lrrc74b	0	0.05	0	0
Lrrc75a	17.98	20.19	24.65	25.95
Lrrc75b	1.61	1.22	1.55	1.78
Lrrc8a	42.9	40.99	43.12	38.28
Lrrc8b	2.95	2.35	4.23	4.05
Lrrc8c	8.14	8.61	14.58	14.54
Lrrc8d	6.39	6.36	11.08	8.32
Lrrc8e	5.36	5.78	5.05	5.57
Lrrc9	0.41	0.59	0.29	0.37
Lrrcc1	15.84	15.22	15.5	14.77
Lrrd1	0	0.08	0	0.08
Lrrfip1	78.69	74.52	108.5	105.85
Lrrfip2	33.35	33.37	32.09	31.82
Lrriq1	0.04	0.04	0.14	0.1
Lrriq3	0.12	0.34	0.18	0.19
Lrriq4	0	0	0	0
Lrrk1	38.06	33.41	38.98	37.55
Lrrk2	24.84	20.17	24.24	21.69
Lrrn1	0.87	0.62	4.14	4.89
Lrrn2	0.66	1.09	0.75	0.67
Lrrn3	0.16	0.19	0.27	0.14
Lrrn4	0.03	0	0.24	0.32
Lrrn4cl	58.9	56.45	71.94	69.54
Lrrtm1	0.04	0.09	0	0.05
Lrrtm2	0.15	0.02	0.23	0.04
Lrrtm3	0	0.03	0	0
Lrrtm4	0.03	0	0	0
Lrsam1	8.02	6.84	6.32	7.42
Lrtm1	0.07	0.03	0.11	0.05
Lrtm2	0.03	0	0	0
Lrwd1	27.58	27.63	26.38	31.12
Lsamp	0.04	0	0.05	0
Lsg1	45.38	41.12	43.21	44.76
Lsm1	11.36	9.38	12.14	14.44
Lsm10	23.28	25.3	23.4	28.21
Lsm11	6.81	5.94	6.37	6.39
Lsm12	59.36	66.49	99.62	90.22
Lsm14a	154.11	145.71	160.95	152.52
Lsm14b	51.39	51.99	47.85	46.03
Lsm2	43.24	50.25	59.11	63.14
Lsm3	83.45	86.16	74.04	83.97
Lsm4	138.87	145.63	117.68	130.62
Lsm5	54.31	57.09	74.91	68.18
Lsm6	16.29	15.6	14.14	13.09
Lsm7	127.8	150.7	143.05	142.22
Lsm8	81.46	71.47	78.85	68.1
Lsmem1	0	0.1	0	0
Lsp1	92.88	105.89	134.01	123.74
Lsr	0.94	1.32	2.2	2.46
Lss	22.24	19.96	16.42	15.43
Lst1	1.88	1.9	4.11	6.06
Lta	0.08	0.08	0.18	0.37
Lta4h	66.75	61.71	68.91	67.98
Ltb	0.63	1.17	0.8	0.6
Ltb4r1	0.81	0.25	0.98	0.28
Ltb4r2	0.63	0.48	0.26	0.18
Ltbp1	7.84	7.29	8.4	7.56
Ltbp2	339.59	279.62	298.56	285.88
Ltbp3	86.43	89.08	78.25	73.69
Ltbp4	8.92	7.19	8.23	8.26
Ltbr	119.56	125.74	115.04	118.33
Ltc4s	4.39	7.38	4.56	4.03
Ltf	1.05	1.46	1.54	0.5
Ltk	0	0	0	0.06
Ltn1	26.03	19.16	27.57	24.28
Ltv1	54.3	46.8	50.2	54.13
Luc7l	61.09	60.96	58.96	55.92
Luc7l2	102.61	98.17	103.56	93.67
Luc7l3	76.41	85.07	74.56	73.47
Lum	14.75	16.89	17.68	17.65
Lurap1	2.29	1.91	1.95	1.89
Lurap1l	94.05	81.78	69.13	71.34
Luzp1	52.99	45.71	57.52	54.11
Luzp2	0	0	0	0
Luzp4	0	0	0	0
Lvrn	1.98	1.41	1.3	1.51
Lxn	52.51	55.75	55.58	57.18
Ly6a	915	939.52	963.35	915.07
Ly6c1	106.41	118.07	158.89	159.16
Ly6c2	0.84	0.42	0	0.46
Ly6d	0.17	0	0.19	0
Ly6e	292.43	326.42	422.59	425.23
Ly6f	0.4	0.27	0	0.76
Ly6g5b	0.11	0.66	0.36	0.25
Ly6g5c	0.29	0	0	0
Ly6g6c	0	0	0	0.14
Ly6g6d	0.2	0.2	0	0
Ly6g6e	0	0	0.11	0
Ly6g6f	0	0	0	0
Ly6h	0.39	0.13	0	0.1
Ly6i	0.94	1.08	1.18	1.22
Ly6k	4.61	3.56	2.18	2.79
Ly75	6.25	3.76	4.82	4.9
Ly86	0.81	0.47	2.41	2.77
Ly9	1.69	1.55	3.28	2.96
Ly96	18.67	17.2	16.39	20.03
Lyar	44.62	46.34	58.69	60.35
Lyg1	0.15	0	0	0
Lyg2	0	0	0	0
Lyl1	0.68	1.38	1.36	1.76
Lyn	13.62	12.67	14.93	13.45
Lynx1	26.73	29.32	25.49	24.24
Lypd1	4.75	6.73	1.16	1.23
Lypd2	0	0	0	0
Lypd3	0	0.14	0.9	0.55
Lypd4	0.11	0	0	0
Lypd5	0	0	0	0
Lypd6	0.19	0	0.24	0.14
Lypd6b	0	0	0	0
Lypd8	0	0	0	0.13
Lypla1	55.37	58.44	67.03	63.9
Lypla2	53.2	52.98	53.75	58.76
Lyplal1	6.64	7.57	10.05	9.88
Lyrm1	4.28	3.81	3.84	3.59
Lyrm2	20.42	25.78	23.87	25.21
Lyrm4	8.86	7.67	6.91	9.46
