WT_1	WT_2	KO_1	KO_2
Mab21l1	3.11	3.57	2.88	2.65
Mab21l2	0.18	0.23	0.03	0.04
Mab21l3	0.07	0.09	0.08	0.19
Macc1	0	0.03	0.28	0.24
Macf1	27.23	25.68	27.47	33.55
Macrod1	66.13	57.98	81.44	58.52
Macrod2	1.77	2.19	1.83	2.02
Mad1l1	8.37	7.61	8.58	7.54
Mad2l1	10.26	10.98	7.82	11.05
Mad2l1bp	14.72	13.3	12.84	11.58
Mad2l2	19.67	23.01	20.13	24.98
Madcam1	1.21	1.55	1.51	1.16
Madd	2.4	2.21	1.89	1.93
Maea	77.56	74.98	77.49	75.4
Mael	0.08	0	0	0.08
Maf	73.02	75.54	40.45	45.41
Maf1	67.06	65.15	74.07	56.13
Mafa	0.12	0	0.09	0.11
Mafb	8	10.88	10.48	7.93
Maff	76.94	64.18	90.66	75.24
Mafg	45.46	42.09	45.8	39.26
Mafk	21.35	17.67	26.26	20.5
Mag	0.05	0	0.11	0.05
Magea1	0	0	0	0
Magea10	0	0	0	0
Magea2	0	0	0	0
Magea3	0	0	0	0
Magea4	0	0	0	0
Magea5	0	0	0	0
Magea6	0	0	0	0
Magea8	0	0	0	0
Mageb1	0	0	0	0
Mageb16	0	0	0	0
Mageb16-ps1	0	0	0	0
Mageb18	0.11	0	0.13	0
Mageb2	0	0	0	0
Mageb3	0	0.04	0.04	0
Mageb4	0	0	0	0
Mageb5	0	0	0	0
Maged1	207.06	218.41	214.63	231.82
Maged2	34.1	31.74	48.89	41.48
Magee1	11.26	10.42	10.33	10.89
Magee2	0	0	0	0
Magef1	2.36	2.3	3.01	2.43
Mageh1	10.76	12.11	14.69	11.92
Magel2	0	0	0	0
Magi1	2.71	2.85	2.9	2.86
Magi2	1.44	1.38	0.98	1.28
Magi3	5.97	5.47	4.45	6.3
Magix	0	0	0.03	0
Magoh	64.64	69.48	58.82	68.82
Magohb	12.83	11.23	12.78	13.26
Magt1	49.23	50.11	47.99	50.38
Mak	0.07	0	0.06	0.17
Mak16	26.4	27.7	25.11	29.93
Mal	0	0	0.45	0.18
Mal2	0.78	1.25	1.05	1.49
Malat1	695.3	726.91	550.77	715.03
Mall	0.8	0.68	0.75	0.47
Malsu1	51.75	46.52	86.58	45.49
Malt1	3.95	3.55	3.12	4.4
Mamdc2	2.08	3.08	2.6	2.57
Mamdc4	0.95	0.53	0.61	0.83
Maml1	14.75	16.4	14.8	19.02
Maml2	8.3	7.97	4.36	6.31
Maml3	1.34	1.21	0.99	1.82
Mamld1	2.46	1.95	0.84	2.31
Mamstr	2.94	1.56	4.58	3.99
Man1a	55.13	51.88	59.57	59.98
Man1a2	27.3	26.56	24.22	32.54
Man1b1	33.3	32.89	39.7	37
Man1c1	10.27	11.14	11.57	12.01
Man2a1	88.35	83.13	101.62	122.37
Man2a2	47.06	47.93	54.09	57.61
Man2b1	57.22	64.53	56.6	62.15
Man2b2	42.44	43.79	42.71	55.18
Man2c1	31.58	27.8	36.24	33.1
Man2c1os	3.03	3.41	3.17	3.6
Manba	16.93	18.48	21.47	24.15
Manbal	40.7	41.08	47.86	43.33
Manea	15.9	17.83	11.42	19.61
Maneal	0.13	0.04	0.1	0.08
Manf	51.99	57.42	54.71	69.55
Mannr	0	0	0	0
Mansc1	1.27	1.04	0.42	1.26
Mansc4	0	0.09	0.17	0.21
Maoa	30	29.83	23.97	24.26
Maob	16.98	15.72	13.69	13.78
Map10	1.58	1.81	1.48	2.22
Map1a	10.53	9.86	7.05	9.78
Map1b	24.03	20.4	17.41	24.38
Map1lc3a	114.27	114.6	123.96	113.95
Map1lc3b	226.52	223.92	179.72	216.09
Map1s	13.1	12.26	20.5	15.81
Map2	0	0.07	0	0.08
Map2k1	124.87	119.12	165.73	157.77
Map2k2	82.55	83.71	100.51	68.87
Map2k3	65.54	61.47	61.33	56.91
Map2k3os	4.11	2.51	2.97	4.6
Map2k4	40.87	40.61	30.61	41.64
Map2k5	26.95	28.69	22.88	23.98
Map2k6	2.64	3.05	1.87	2.76
Map2k7	30.51	29.88	23.65	27.6
Map3k1	16.13	13.88	14.24	18.41
Map3k10	10.66	9.73	13.31	9.71
Map3k11	16.38	17.26	16.65	16.32
Map3k12	6.29	6	4.95	5.49
Map3k13	0.3	0.26	0.31	0.2
Map3k14	3.53	3.09	4.57	4.56
Map3k15	1.92	1.32	1.06	1.26
Map3k19	0	0.03	0.11	0.14
Map3k2	13.02	12.07	11.16	13.94
Map3k3	30.73	30.38	29.48	34.57
Map3k4	13.33	13.06	12.26	13.31
Map3k5	10.34	10.6	10.84	10.83
Map3k6	35.15	35.81	42.54	42.8
Map3k7	27	27.81	22.56	26.79
Map3k7cl	0.59	0.51	1.79	2.27
Map3k8	11.57	13.88	12.87	17.52
Map3k9	0.07	0.01	0.04	0.13
Map4	70.29	67.22	64.41	87.9
Map4k1	1.16	0.84	0.88	1.15
Map4k2	5.11	4.49	3.68	4.16
Map4k3	23.8	25.5	18.59	28.15
Map4k4	164.89	155.89	159.98	164.17
Map4k5	21.92	21.67	16.09	25.49
Map6	22.15	19.82	26.28	32.28
Map6d1	0.18	0.09	0.19	0.17
Map7	2.46	2.1	1.96	1.89
Map7d1	92.61	82.88	110.74	99.15
Map7d2	20.36	21.37	6.6	7.4
Map9	8.61	9.34	5.17	7.05
Mapk1	116.48	109.54	107.91	123.53
Mapk10	0.03	0.03	0.06	0
Mapk11	2.07	1.98	3.44	2.32
Mapk12	3.79	3.13	5.21	4.19
Mapk13	0.27	0.08	0.94	0.6
Mapk14	79.96	82.35	67.82	75.83
Mapk15	0	0.05	0	0
Mapk1ip1	27.35	26.79	15.41	22.43
Mapk1ip1l	47.57	46.88	41.62	47.99
Mapk3	117.27	109.18	83.53	111.11
Mapk4	0.26	0.18	0.25	0.37
Mapk6	174.31	166.42	149.12	187.2
Mapk7	8.77	8.95	11.11	10.86
Mapk8	6.58	6.63	5.71	6.95
Mapk8ip1	9.89	12.85	7.64	8.14
Mapk8ip2	0	0.09	0	0.03
Mapk8ip3	28.41	25.83	26.83	31.39
Mapk9	34.4	33.6	27.71	36.46
Mapkap1	31.61	32.8	30.53	30.8
Mapkapk2	92.33	96.05	78.89	83.44
Mapkapk3	5.45	7.96	7.09	7.88
Mapkapk5	27.14	27.21	29.75	26.95
Mapkbp1	7.33	7.17	7.01	8.74
Mapre1	35.02	32.84	32.39	37.71
Mapre2	13.83	13.09	11.71	15.81
Mapre3	19.63	19.68	16.56	18.63
Mapt	0.13	0.04	0.09	0.16
Marc1	2.99	4.91	2.27	1.68
Marc2	223.9	228.63	217.43	144.19
March1	0.85	0.62	0.85	1.01
March10	0	0	0	0
March11	0	0	0	0
March2	92.66	88.29	84.1	68.86
March3	25.51	22.35	40.32	32.97
March4	0	0.02	0	0
March5	328.06	314.18	301.6	246.48
March6	67.34	68.75	51.72	62.03
March7	35.15	33.4	25.11	38.25
March8	31.36	29.65	30.36	31.74
March9	1.58	1.97	2.44	2.33
Marcks	76.68	93.55	92.66	91.35
Marcksl1	23.25	24.92	23.69	22.86
Marcksl1-ps4	0	0	0	0
Marco	35.75	33.57	35.54	31.27
Marf1	17.81	15.77	15.47	18.84
Mark1	20.08	17.48	31.07	42.81
Mark2	26.54	24.39	22.7	23.71
Mark3	47.32	47.47	41.77	42.71
Mark4	24.11	22.34	23.27	26.17
Mars	62.81	57.01	64.88	59.48
Mars2	8.15	8.37	6.83	8.09
Marveld1	63.55	56.12	59.27	56.38
Marveld2	0.11	0	0.24	0.3
Marveld3	0	0	0.07	0.09
Mas1	0.1	0.08	0.04	0.09
Masp1	1.44	1.12	1.92	2.72
Masp2	0.17	0	0.03	0
Mast1	0.89	0.57	0.62	0.47
Mast2	16.62	17.66	15.94	20.92
Mast3	13.59	10.66	10.37	10.57
Mast4	6.75	7.71	4.7	6.29
Mastl	1.43	1.72	0.91	1.98
Mat1a	0	0	0	0
Mat2a	165.35	160.05	136.28	167.33
Mat2b	106.03	111.02	83.76	90.92
Matk	0.19	0.11	0.1	0
Matn1	0	0	0	0
Matn2	13.94	15.85	13.97	13.26
Matn3	0.04	0	0.03	0.08
Matn4	0.11	0.18	0.15	0.05
Matr3	81.63	81.92	77.19	82.46
Mau2	20.51	21.69	18.18	22.19
Mavs	53.78	54.84	38.18	46.38
Max	56.64	59.76	48.11	57.37
Maz	59.49	55.99	63.1	57.19
Mb	1.83	1.23	13.36	16.9
Mb21d1	1.57	1.66	1.32	1.82
Mb21d2	10.61	8.75	9.56	12.17
Mbd1	21.31	21.05	20.56	21.23
Mbd2	88.12	87.61	75.83	97.48
Mbd3	84.54	83.75	96.3	76.65
Mbd3l1	0	0	0	0
Mbd3l2	0	0	0	0
Mbd4	2.13	2.01	1.34	2.45
Mbd5	5.53	6.62	3.9	7.7
Mbd6	17.49	16.1	10.55	14.28
Mbip	13.93	13.89	13.26	15.69
Mbl1	0	0	0	0
Mbl2	0	0	0.09	0
Mblac1	6.53	6.3	7.52	3.72
Mblac2	3.71	3.92	2.58	2.82
Mbnl1	88.86	96.28	51.07	85.34
Mbnl2	105.65	108.26	81.22	141.72
Mbnl3	1.59	1.73	1.08	1.15
Mboat1	0.37	0.5	0.5	0.44
Mboat2	0.22	0.23	0.81	0.66
Mboat4	0	0.06	0	0
Mboat7	32.71	32.87	37.82	36.13
Mbp	10.52	11.61	9.07	11.42
Mbtd1	14.02	14.39	10.55	13.95
Mbtps1	54.12	57.77	53.09	56.15
Mbtps2	12.43	11.62	11.34	14.52
Mc1r	0	0.03	0.05	0.06
Mc2r	16.61	19.89	8.67	19.03
Mc3r	0	0	0	0
Mc4r	0	0	0	0
Mc5r	12.24	13.83	8.45	8.95
Mcam	32.99	33.58	47.79	44.2
Mcat	38.2	36.96	37.38	32.11
Mcc	4.59	5.27	3.99	4.57
Mccc1	47.15	47.99	45.79	39.17
Mccc1os	0.09	0.09	0.02	0.03
Mccc2	57.43	62.59	45.34	44.38
Mcee	93.52	93.38	78.63	60.46
Mcemp1	0.22	0.19	0	0
Mcf2	0	0	0	0
Mcf2l	8.83	6.34	8.35	9.49
Mcfd2	130.48	126.33	162.68	162.56
Mchr1	3.04	2.45	2.55	2.43
Mcidas	0	0	0	0
Mcl1	154.01	143.97	175.89	162.78
Mcm10	1.2	1.76	1.16	1.51
Mcm2	5.38	6.16	6.14	6.45
Mcm3	9.14	8.47	9.31	10.11
Mcm3ap	14.65	14.52	15.56	16.24
Mcm4	7.11	8.98	8.73	11.3
Mcm5	3.95	4.17	3.6	3.86
Mcm6	11.15	12.12	12.89	14.76
Mcm7	29.62	30.89	28.18	22.26
Mcm8	1.44	1.41	1.69	2.07
Mcm9	2.74	3.02	2.47	2.59
Mcmbp	24.94	23.05	19.27	24.66
Mcmdc2	0.05	0.04	0.04	0.05
Mcoln1	37.86	37.61	30.23	34.36
Mcoln2	0.48	0.7	2.24	2.47
Mcoln3	0	0.06	0.22	0.14
Mcph1	7.66	8.48	7.94	6.84
Mcpt-ps1	0	0	0	0
Mcpt1	0	0	0	0
Mcpt2	0	0	0	0
Mcpt4	0	0	0	0
Mcpt8	0	0	0	0
Mcpt9	0	0	0	0
Mcrs1	35.2	35.87	32.65	31.41
Mctp1	0.33	0.26	0.46	0.35
Mctp2	0.45	0.21	0.65	0.98
Mcts1	86.95	95.65	66.94	94.33
Mcts2	28.51	35.51	26.62	19.09
Mcu	18.74	18.55	16.94	21
Mcur1	67.09	70.67	55.01	53.41
Mdc1	7.01	6.42	5.27	8.44
Mdfi	2.4	3.21	5.35	3.6
Mdfic	45.9	45.49	52.36	58.7
Mdga1	0.9	0.73	1.27	1.19
Mdga2	0.04	0.01	0.09	0.18
Mdh1	1156.86	1166.7	858.95	782.2
Mdh1b	0	0.06	0	0.21
Mdh2	1320.04	1380.39	1029.14	986.16
Mdk	4.27	5.72	3.61	4.19
Mdm1	2.33	2.81	2.11	2.58
Mdm2	54.51	56.09	50.98	57.51
Mdm4	28.77	25.22	25.27	30.35
Mdn1	3.83	3.57	3.57	4.52
Mdp1	31.97	29.83	36.42	28.28
Me1	1634.54	1570.56	1096.4	1137.21
Me2	23.89	24.52	18.87	24.49
Me3	0.3	0.32	0.39	0.23
Mea1	55.55	55.54	55.48	55.29
Meaf6	10.97	11.8	11.5	13.25
Mecom	0.7	0.95	0.82	1.11
Mecp2	13.2	11.21	11.67	15.02
Mecr	82.21	81.56	76.18	57.15
Med1	28.1	30.14	23.31	30.55
Med10	55.29	54.62	49.05	53.83
Med11	19.92	22.61	25.39	16.48
Med12	12.51	11.68	9.18	14.3
Med12l	1.19	1.04	1.14	1.74
Med13	20.69	20.26	13.8	20.57
Med13l	27.62	22.61	28.31	35.56
Med14	8.68	8.93	5.92	9.44
Med15	31.55	28.48	22.98	35.95
Med16	18.95	19.55	19.07	15.84
Med17	11.72	12.89	12.11	13.34
Med18	4.23	4.72	5.08	4.75
Med19	10.39	12.58	7.88	11.25
Med20	36.36	36.53	35.62	31.82
Med21	49.3	48.12	41.84	55.17
Med22	35.67	36.87	33.16	31.21
Med23	9.7	10.81	8.5	11.08
Med24	17.43	17.14	15.61	22.17
Med25	35.14	33.82	27.41	36.01
Med26	5.91	6.42	5.61	6.57
Med27	11.81	11.95	11.09	16.77
Med28	11.82	12.81	12.06	12.92
Med29	13.03	13.21	10.29	11.31
Med30	21.54	25.13	24.86	25.42
Med31	9.02	10.62	8.13	10.27
Med4	20.89	21.3	20.06	20.65
Med6	23.61	27.1	21.49	28.16
Med7	16.37	16.1	14.16	15.49
Med8	44.11	40.72	33.46	36.79
Med9	13.43	14.73	11.35	16.55
Med9os	0.51	0	0.39	0.74
Medag	146.92	134.31	209.64	290.01
Mef2a	26.16	27.66	16.62	27.14
Mef2b	0.19	0.16	0.14	0.09
Mef2c	6.14	5.08	3.89	6.83
Mef2d	48.82	44.61	43.68	48.75
Mefv	0	0	0	0
Meg3	60.88	46.21	33.89	39.04
Megf10	0.24	0.15	0.25	0.42
Megf11	0.17	0.08	0.14	0.19
Megf6	0.36	0.31	0.62	0.59
Megf8	22.63	19.08	30.39	25.12
Megf9	37.29	41.04	25.63	31.57
Mei1	0	0	0	0
Mei4	0	0	0	0
Meig1	0	0	0	0
Meikin	0	0	0	0
Meiob	1.43	1.16	1.09	0.69
Meis1	3.92	4.73	2.33	4.14
Meis2	10.78	9.92	6.1	11.08
Meis3	10.68	10.19	8.07	9.33
Melk	1.81	1.61	1.62	2.84
Memo1	64.09	72.28	50.08	69.97
Men1	26.52	27.52	25.4	27.06
Meox1	0.27	0.28	0.33	0.47
Meox2	1.23	1.97	1.17	1.67
Mep1a	0	0	0	0
Mep1b	0	0	0	0
Mepce	19.15	19.01	20.16	17.77
Mepe	0	0	0	0
Mertk	11.17	12.39	7.19	9.16
Mesdc1	20.12	18.37	25.15	19.66
Mesdc2	27.15	28.52	30.64	29.51
Mesp1	0.12	0.1	0.62	0.11
Mesp2	0	0	0.09	0
Mest	16.49	21.43	9.96	14.14
Met	18.69	21.91	14.24	18.54
Metap1	54.55	48.62	58.49	49.87
Metap1d	28.88	32.03	22.46	28.61
Metap2	66.67	66.11	58	61.31
Methig1	0	0	0	0
Metrn	7.43	7.57	12.55	7.55
Metrnl	22.29	23.72	35.42	27.16
Mettl1	12.21	10.91	18.38	17.62
Mettl10	11.99	14.9	12.78	14.84
Mettl11b	0	0.1	0	0
Mettl13	6.75	6.78	6.74	7.33
Mettl14	11.22	11.17	7.49	12.37
Mettl15	7.71	6.96	3.8	6.65
Mettl16	21.2	21.51	16.02	17.1
Mettl17	17.19	18.26	13.82	10.62
Mettl18	2.7	3.17	3.9	3.72
Mettl2	10.23	10.41	9.42	9.94
Mettl20	12.11	13.84	7.73	9.86
Mettl21a	17.3	16.06	16.72	18.78
Mettl21b	0.75	0.16	3.54	3.22
Mettl21c	0	0.2	0	0
Mettl21e	0	0	0	0
Mettl22	10.46	8.6	12.35	10.57
Mettl23	40.18	44.39	38.31	37.69
Mettl24	0.88	1.16	2.13	1.69
Mettl25	8.32	8.26	8.91	6.83
Mettl3	16.98	14.81	16.35	14.71
Mettl4	6.64	7.39	6.64	8.73
Mettl5	21.2	27.8	21.76	19.19
Mettl6	21.37	21.87	24.39	25.36
Mettl7a1	38.67	40.01	24.04	28.95
Mettl7a2	0	0.12	0	0
Mettl7a3	0	0.16	0.2	0
Mettl7b	14.28	15.12	12.66	12.52
Mettl8	7.94	7.34	7.92	7.21
Mettl9	146.84	155.77	157.39	160.08
Mex3a	1.13	0.94	1.5	1.96
Mex3b	1.12	1.49	1.14	1.14
Mex3c	25.25	28.3	27.08	29.69
Mex3d	9.43	10.76	11.78	14.37
Mfap1a	29.2	27.78	18.78	30.28
Mfap1b	56.35	49.9	45.33	48.56
Mfap2	39.47	46.64	28.79	27.26
Mfap3	16.43	16.01	13.99	20.28
Mfap3l	2.04	2.17	1.4	2
Mfap4	6.41	7.48	10.2	18.82
Mfap5	145.03	129.74	136.75	220.05
Mff	87.97	88.88	65.67	87.54
Mfge8	462.73	421.22	565.28	511.47
Mfhas1	6.51	6.27	6.85	7.38
Mfi2	0	0	0	0
Mfn1	42.63	38.28	36.74	34.97
Mfn2	119.42	105.99	99.21	92.37
Mfng	0.73	0.74	0.9	1.53
Mfrp	0.12	0.05	0.17	0.23
Mfsd1	58.88	67.64	62.21	70.13
Mfsd10	36.31	34.89	37.43	42
Mfsd11	36.1	40.23	28.42	33.74
Mfsd12	99.36	90.68	109.72	74.86
Mfsd2a	0.23	0.38	0.77	0.65
Mfsd2b	0.19	0.36	0.09	0.44
Mfsd3	10.42	10.4	12.87	8.12
Mfsd4	6.41	4.59	7.22	6.55
Mfsd5	74.36	75.31	79.52	70.51
Mfsd6	2.16	2.38	1.86	2.91
Mfsd6l	0	0	0	0
Mfsd7a	4.41	3.97	6.32	5.33
Mfsd7b	5.44	5.89	4.34	6.87
Mfsd7c	1.88	1.84	1.39	2
Mfsd8	24.05	26.5	15.53	22.21
Mfsd9	7.85	8.45	8.16	6.62
Mga	14.64	12.99	11.58	15.07
Mgam	0.27	0.22	1.12	1.61
Mgarp	10.87	11.29	20.53	19.16
Mgat1	76.47	77.08	95.52	77.64
Mgat2	43.74	46.87	59.24	55.91
Mgat3	8.95	7.72	10.82	14.48
Mgat4a	1.38	1.31	1.42	1.68
Mgat4b	196.13	190.26	183.58	156.71
Mgat4c	0	0.03	0	0
Mgat4d	0	0	0	0
Mgat4e	0	0	0	0
Mgat5	5.59	5.36	6.71	8.97
Mgat5b	0	0	0.02	0
Mgea5	43	41.04	42.91	44.64
Mgl2	0.64	0.44	1.23	1.49
Mgll	243.66	260.79	178.15	189.56
Mgme1	10.25	10.18	8.21	10.87
Mgmt	15.36	15.91	22.67	13.67
Mgp	109.92	118.8	109.51	82.3
Mgrn1	50.33	58.81	50.45	51.77
Mgst1	1004.84	1320.1	753.1	943.49
Mgst2	87.56	88.8	109.4	74.77
Mgst3	566.58	631.02	353.95	479.83
Mhrt	0	0.11	0	0
Mia	0	0	0.18	0
Mia2	0.08	0	0	0
Mia3	62.18	58.67	53.78	66.16
Miat	0.08	0.02	0.03	0.05
Mib1	29.96	25.18	30.2	28.16
Mib2	20.4	15.11	23.85	18.67
Mical1	22.14	21.41	21.92	18.67
Mical2	13.33	12.94	12.58	18.77
Mical3	14.19	14.3	11.03	12.51
Micalcl	0.25	0.09	0.27	0.19
Micall1	26.99	23.71	27.68	24.79
Micall2	3.71	4.14	4.13	5.4
Micu1	44.23	42.91	40.83	43.8
Micu2	48.47	51.19	52.84	54.7
Micu3	5.3	5.36	4.29	4.41
Mid1	10.77	10.44	8.3	10.81
Mid1ip1	106.08	106.64	107.16	97.58
Mid2	11.33	11.15	8.39	13.39
Midn	55.4	50.95	58.46	57.19
Mief1	22	23.43	20.41	20
Mief2	18.13	18.23	20.73	13.12
Mien1	77.23	72.86	111.15	61.97
Mier1	20.52	21.24	15.19	22.41
Mier2	10.56	10.29	12.08	12.73
Mier3	8.3	8.69	6.15	8.77
Mif	1195.93	1120.11	1190.79	1313.12
Mif4gd	67.49	66.01	51.36	52.39
Miip	23.57	23.66	22.88	21.75
Mill1	0	0.04	0.07	0.19
Mill2	4.9	4.22	6.45	5.85
Milr1	1.69	1.46	1.96	1.96
Mina	22.42	20.51	15.92	20.61
Mink1	17.52	17.5	15.68	18.79
Minos1	157.55	157.64	161.72	112.01
Minpp1	28.96	29.43	34.22	32.63
Mios	16.05	15.42	15.4	17.45
Miox	0	0	0	0
Mip	0.06	0	0.04	0
Mipep	24.84	23.83	25.33	23.32
Mipol1	8.04	7.21	6.59	8.09
Mir100	0	0	0	0
Mir101a	0	0	0	0
Mir101b	0	0	0	0
Mir101c	0	0	0	0
Mir103-1	0	0	0	0
Mir103-2	0	0	0	0
Mir105	0	0	0	0
Mir106a	0	0	0	0
Mir106b	0	0	0	0
Mir107	0	0	0	0
Mir10a	0	0	0	0
Mir10b	0	0	0	0
Mir1187	0	0	0	0
Mir1188	0	0	0	2.44
Mir1190	0	0	0	0
Mir1191	0	0	0	0
Mir1191b	0	0	0	0
Mir1192	0	2.13	1.89	2.39
Mir1193	0	0	0	0
Mir1195	0	0	0	0
Mir1197	0	0	0	0
Mir1198	0	0	0	0
Mir1199	0	0	0	0
Mir122	0	0	0	0
Mir1224	0	0	0	0
Mir1231	0	0	0	0
Mir1247	0	0	11.29	0
Mir1249	0	4.18	3.71	0
Mir124a-1	0	0	0	0
Mir124a-1hg	0	0	0	0
Mir124a-2	0	0	0	0
Mir124a-3	0	0	0	0
Mir1251	0	0	0	0
Mir1258	0	0	0	0
Mir125a	0	0	0	0
Mir125b-1	0	0	0	0
Mir125b-2	0	0	0	0
Mir1264	0	0	0	0
Mir126a	0	0	0	0
Mir126b	0	0	0	0
Mir127	0	0	0	0
Mir128-1	0	0	0	0
Mir128-2	0	0	0	0
Mir129-1	0	0	0	0
Mir129-2	0	0	0	0
Mir1291	8.18	2.33	6.19	2.61
Mir1298	0	0	0	0
Mir129b	0	0	0	0
Mir1306	0	10.19	0	0
Mir130a	0	0	0	0
Mir130b	0	0	0	0
Mir130c	12.79	0	4.3	21.56
Mir132	0	0	0	0
Mir133a-1	0	0	0	0
Mir133a-2	0	0	0	0
Mir133b	0	0	0	0
Mir133c	0	0	0	0
Mir134	0	0	0	0
Mir135a-1	12.92	0	0	0
Mir135a-2	0	0	0	0
Mir135b	0	0	0	0
Mir136	0	0	0	0
Mir137	0	0	0	0
Mir138-1	0	0	0	0
Mir138-2	0	0	0	0
Mir139	0	0	0	0
Mir140	0	0	0	0
Mir141	0	0	0	0
Mir142	0	0	0	0
Mir142b	0	2.44	0	0
Mir143	0	0	0	0
Mir143hg	5.55	6.37	4.07	8.37
Mir144	0	0	0	0
Mir145a	0	0	0	0
Mir145b	0	0	0	0
Mir146	0	0	0	0
Mir146b	0	0	0	0
Mir147	22.07	0	0	0
Mir148a	0	0	0	0
Mir148b	0	0	0	0
Mir149	0	0	0	0
Mir150	0	0	0	0
Mir151	0	0	0	0
Mir152	0	0	0	0
Mir153	0	0	0	0
Mir154	0	0	0	0
Mir155	0	0	0	0
Mir155hg	2.65	1.93	4.09	5.84
Mir15a	0	0	0	0
Mir15b	0	0	0	0
Mir16-1	0	0	0	0
Mir16-2	0	0	0	0
Mir1668	0	3.03	2.69	0
Mir17	0	0	0	0
Mir17hg	1.65	1.32	1.83	0.99
Mir18	0	0	0	0
Mir181a-1	0	0	0	0
Mir181a-2	0	0	0	0
Mir181b-1	0	0	0	0
Mir181b-2	0	0	0	0
Mir181c	0	0	0	0
Mir181d	0	0	0	0
Mir182	0	0	0	0
Mir183	0	0	0	0
Mir1839	0	0	0	0
Mir184	0	0	0	0
Mir1843a	0	0	0	0
Mir1843b	0	0	0	0
Mir185	0	0	0	0
Mir186	0	0	0	0
Mir187	0	0	0	0
Mir188	0	0	0	0
Mir1892	0	0	35.75	7.25
Mir1893	29.2	0	20.25	0
Mir1894	0	0	12.94	0
Mir1895	0	0	0	0
Mir1896	0	0	0	0
Mir1897	0	0	0	0
Mir1898	0	0	0	0
Mir1899	0	0	0	0
Mir18b	0	0	0	0
Mir1900	0	0	0	0
Mir1901	0	0	0	0
Mir1902	22.48	42.87	0	0
Mir1903	0	0	0	0
Mir1904	0	0	0	0
Mir1905	0	0	0	0
Mir1906-1	0	0	0	1.58
Mir1906-2	0	0	0	1.58
Mir1907	0	0	0	0
Mir190a	0	0	0	0
Mir190b	0	0	0	0
Mir191	0	0	0	0
Mir1912	0	0	0	0
Mir192	0	0	0	0
Mir1927	0	0	0	0
Mir1928	0	0	0	0
Mir1929	0	0	0	0
Mir1930	0	0	0	0
Mir1931	0	0	0	0
Mir1932	0	0	0	0
Mir1933	0	0	0	0
Mir1934	0	0	0	0
Mir1936	0	0	0	0
Mir1938	0	0	6.85	8.66
Mir193a	0	0	0	0
Mir193b	0	0	0	0
Mir194-1	0	0	0	0
Mir194-2	0	0	0	0
Mir1941	0	0	0	0
Mir1942	0	0	0	0
Mir1943	0	0	0	0
Mir1945	30.42	0	0	0
Mir1946a	0	0	0	0
Mir1946b	0	0	0	0
Mir1947	0	0	0	0
Mir1948	0	0	0	0
Mir1949	0	0	0	0
Mir1950	0	0	0	0
Mir1951	0	0	0	0
Mir1952	0	0	0	0
Mir1953	0	0	0	0
Mir1954	0	0	0	0
Mir1955	0	0	0	0
Mir1956	0	0	0	0
Mir1957a	0	0	0	0
Mir1957b	0	0	0	0
Mir1958	0	0	0	0
Mir195a	0	0	0	0
Mir195b	0	0	0	0
Mir1960	0	0	0	0
Mir1961	0	0	0	0
Mir1962	0	0	0	0
Mir1963	0	0	0	0
Mir1964	0	0	0	0
Mir1966	0	0	0	0
Mir1967	0	0	0	0
Mir1968	0	0	0	0
Mir1969	0	0	0	0
Mir196a-1	0	3.58	3.18	0
Mir196a-2	0	0	8.16	0
Mir196b	21.55	0	8.16	0
Mir1970	0	0	0	0
Mir1971	0	0	0	0
Mir1981	0	0	0	0
Mir1982	0	0	0	0
Mir1983	0	0	0	0
Mir199a-1	0	0	0	0
Mir199a-2	0	0	0	0
Mir199b	0	0	0	0
Mir19a	0	0	0	0
Mir19b-1	0	0	0	0
Mir19b-2	0	0	0	0
Mir1a-1	0	0	0	0
Mir1a-2	0	0	0	0
Mir1b	0	0	0	0
Mir200a	0	0	0	0
Mir200b	0	0	0	0
Mir200c	0	0	0	0
Mir201	0	0	0	0
Mir202	0	0	0	0
Mir203	0	0	0	0
Mir204	0	0	0	0
Mir205	0	0	0	0
Mir206	0	0	0	0
Mir207	0	20.62	36.59	0
Mir208a	0	0	0	0
Mir208b	0	0	0	0
Mir20a	0	0	2.69	0
Mir20b	0	0	0	0
Mir210	0	0	2.47	0
Mir211	0	0	0	0
Mir212	0	0	0	0
Mir2136	0	0	0	0
Mir2137	0	0	0	0
Mir2139	0	0	0	0
Mir214	11.61	0	25.93	0
Mir215	0	0	0	0
Mir216a	0	0	0	0
Mir216b	0	0	0	0
Mir216c	0	0	0	0
Mir217	0	0	0	0
Mir218-1	0	0	0	0
Mir218-2	0	0	0	0
Mir219a-1	0	0	0	0
Mir219a-2	0	0	0	0
Mir219b	0	0	0	0
Mir219c	0	0	0	0
Mir21a	0	0	0	0
Mir21b	0	0	0	0
Mir21c	0	0	0	0
Mir22	0	0	113.11	0
Mir221	0	0	0	0
Mir222	0	0	0	0
Mir223	1.94	0	0	0
Mir224	0	0	0	0
Mir22hg	103.47	96.96	85.16	96.76
Mir23a	0	0	0	0
Mir23b	0	0	0	0
Mir24-1	0	0	0	0
Mir24-2	0	0	0	3.41
Mir25	0	0	0	0
Mir26a-1	0	0	0	0
Mir26a-2	0	0	0	0
Mir26b	0	0	0	0
Mir27a	0	0	0	0
Mir27b	0	0	0	0
